acc	evalue	score
ANF69276.1	2.5e-153	523.5
VEG82702.1	2.5e-153	523.5
AJE07157.1	5.4e-153	522.4
AHG82553.1	6.3e-153	522.2
AKO31641.1	6.6e-153	522.1
AKO32883.1	6.6e-153	522.1
AKO34330.1	6.6e-153	522.1
AKO35774.1	6.6e-153	522.1
AKO37229.1	6.6e-153	522.1
AKO38980.1	6.6e-153	522.1
AKO40233.1	6.6e-153	522.1
AKO41718.1	6.6e-153	522.1
AKO43144.1	6.6e-153	522.1
AKO44527.1	6.6e-153	522.1
ANF60659.1	6.6e-153	522.1
ANF63974.1	6.6e-153	522.1
ANF64404.1	6.6e-153	522.1
ANF67057.1	6.6e-153	522.1
ANF70065.1	6.6e-153	522.1
ANF72751.1	6.6e-153	522.1
ANF73325.1	6.6e-153	522.1
ANF75262.1	6.6e-153	522.1
ASE06940.1	6.6e-153	522.1
AKO45908.1	7.3e-153	522.0
AKO47268.1	7.3e-153	522.0
AKO48632.1	7.3e-153	522.0
AKO50003.1	7.3e-153	522.0
AGH37638.1	2.4e-152	520.3
VEI75054.1	8.6e-152	518.4
AHG78448.1	9.5e-152	518.3
AHG72370.1	9.5e-152	518.3
AGI31528.1	2.3e-151	517.1
AGI36363.1	2.3e-151	517.1
AGK00831.1	2.3e-151	517.1
AGQ26118.1	2.3e-151	517.1
AGQ41226.1	2.3e-151	517.1
AGR76159.1	2.3e-151	517.1
AKA10391.1	2.3e-151	517.1
AKA12998.1	2.3e-151	517.1
ASW35303.1	2.3e-151	517.1
ASW65120.1	2.3e-151	517.1
ASW67716.1	2.3e-151	517.1
ASW70391.1	2.3e-151	517.1
AWW64904.1	2.3e-151	517.1
AWW65638.1	2.3e-151	517.1
AWW68044.1	2.3e-151	517.1
AWW70487.1	2.3e-151	517.1
QEA74525.1	2.3e-151	517.1
QEA77164.1	2.3e-151	517.1
QEA79811.1	2.3e-151	517.1
QEA82382.1	2.3e-151	517.1
QEA85079.1	2.3e-151	517.1
QEA90279.1	2.3e-151	517.1
QEA95421.1	2.3e-151	517.1
QEA98024.1	2.3e-151	517.1
QEB00670.1	2.3e-151	517.1
QEB03288.1	2.3e-151	517.1
QEB05767.1	2.3e-151	517.1
QEB09688.1	2.3e-151	517.1
QEB13739.1	2.3e-151	517.1
QEB16361.1	2.3e-151	517.1
QEB18938.1	2.3e-151	517.1
QEB21671.1	2.3e-151	517.1
QEB24186.1	2.3e-151	517.1
QEB26885.1	2.3e-151	517.1
QEB28449.1	2.3e-151	517.1
QEB31929.1	2.3e-151	517.1
QEB34475.1	2.3e-151	517.1
QEB37051.1	2.3e-151	517.1
QEB39670.1	2.3e-151	517.1
QEB47102.1	2.3e-151	517.1
QEB49617.1	2.3e-151	517.1
QEB54697.1	2.3e-151	517.1
QEB57313.1	2.3e-151	517.1
QEB59897.1	2.3e-151	517.1
QEB91300.1	2.3e-151	517.1
QEB93921.1	2.3e-151	517.1
QEB96512.1	2.3e-151	517.1
QEC03757.1	2.3e-151	517.1
QEC27790.1	2.3e-151	517.1
AHG85630.1	2.8e-151	516.7
QNS15825.1	3.4e-151	516.5
QEB08080.1	3.8e-151	516.3
AHG76455.1	1.4e-150	514.5
QLB17071.1	2.2e-150	513.8
QLD34213.1	3.3e-150	513.2
AWW33574.1	3.7e-149	509.8
AHG78804.1	2.3e-148	507.1
QLB20957.1	3.1e-148	506.7
QIM63804.1	1.7e-147	504.3
AUI67023.1	5.4e-147	502.6
AHG84887.1	2.9e-146	500.2
QIM64580.1	4.7e-146	499.5
QIW15072.1	8.1e-146	498.7
SQE30090.1	9.1e-146	498.6
VEA71193.1	6.3e-145	495.8
VTP82664.1	1.2e-135	465.3
SQI98916.1	2.6e-135	464.1
VEI47938.1	1.3e-133	458.5
SQI29363.1	7.3e-130	446.2
VEB27119.1	1e-116	402.9
VEA79780.1	2.1e-116	401.8
VEB91677.1	4.9e-110	380.8
VDR30564.1	6.3e-109	377.2
VTP80491.1	1.1e-104	363.2
VEA89388.1	1.6e-102	356.1
UGO47193.1	6.6e-100	347.5
ASQ77671.1	3.7e-99	345.0
AWF29063.1	3.7e-99	345.0
QHR93285.1	3.7e-99	345.0
QMI67542.1	3.7e-99	345.0
QMI69278.1	3.7e-99	345.0
QOX71280.1	3.7e-99	345.0
SMF77172.1	3.7e-99	345.0
QCT13182.1	2.6e-98	342.2
BAV90511.1	8.3e-98	340.5
AXC25057.1	9.4e-98	340.4
ATX35196.1	2.1e-97	339.3
AVN00818.1	2.1e-97	339.3
AYQ00562.1	2.1e-97	339.3
QAS85030.1	2.1e-97	339.3
QCT12905.1	2.1e-97	339.3
QDA49843.1	2.1e-97	339.3
QHW73817.1	2.1e-97	339.3
QHW92107.1	2.1e-97	339.3
QJC45201.1	2.1e-97	339.3
QHW73534.1	4.2e-97	338.2
BCZ53183.1	3.1e-87	305.7
BCZ62810.1	3.1e-87	305.7
VEB91675.1	3.5e-83	292.4
QLE80438.1	3.2e-78	276.0
QLE88381.1	3.2e-78	276.0
VTO16446.1	8.5e-78	274.6
BCN19969.1	1.7e-74	263.7
VTO16449.1	1.1e-71	254.4
AJB82502.1	3.2e-70	249.6
ATW92396.1	3.2e-70	249.6
AVO84465.1	3.2e-70	249.6
QFH55723.1	3.2e-70	249.6
QOD33630.1	3.2e-70	249.6
QPD64814.1	3.2e-70	249.6
QQA65785.1	3.2e-70	249.6
BCQ24512.1	1.2e-65	234.5
VDR30565.1	3.2e-65	233.2
AXQ33430.1	4.9e-65	232.5
QGR13435.1	4.9e-65	232.5
QSS33628.1	4.9e-65	232.5
SQI28169.1	3.6e-60	216.5
VTP82660.1	1e-56	205.1
SQI98915.1	1.2e-56	204.9
VEA79779.1	1.7e-55	201.1
SQI28168.1	1.7e-52	191.2
VEA89390.1	4.4e-48	176.7
VTP80487.1	4.9e-33	127.1
UQQ18320.1	1e-31	122.8
SQI29365.1	1.1e-28	112.7
VEA71194.1	1.2e-27	109.4
SQI29367.1	4.9e-27	107.3
AIA93291.1	6.2e-26	103.7
VTO16452.1	1.2e-25	102.8
VEB27118.1	1.3e-20	86.1
UQQ18319.1	1.6e-14	66.1
VEB03102.1	2.2e-11	55.8
SQI28167.1	7.1e-10	50.8
VDY91556.1	1.4e-08	46.5
AFZ59154.1	1.6e-05	36.5
ANV84738.1	1.8e-05	36.3
AXX91795.1	2.9e-05	35.6
ADI66056.1	6.7e-05	34.4
VEA79781.1	0.00012	33.5
AZI25161.1	0.00021	32.8
QSX36029.1	0.00046	31.6
APZ79158.1	0.00052	31.5
APZ79265.1	0.00052	31.5
UKO94022.1	0.00052	31.5
QCS50073.1	0.00072	31.0
BAT55532.1	0.00085	30.8
ACV06875.1	0.00088	30.7
QQB62891.1	0.00088	30.7
QAV20304.1	0.0013	30.1
QWD48033.1	0.0014	30.1
QWD52909.1	0.0014	30.1
QWD57823.1	0.0014	30.1
QDV44200.1	0.0017	29.8
AFY47756.1	0.002	29.5
ASW54501.1	0.0047	28.3
QTI70545.1	0.0092	27.4
ADU72286.1	0.01	27.2
QBR93391.1	0.012	26.9
QOV23346.1	0.019	26.3
QXN48546.1	0.024	26.0
ACK61283.1	0.027	25.8
QFS50328.1	0.028	25.8
QJC51114.1	0.029	25.7
QEG34697.1	0.036	25.4
CZQ24997.1	0.052	24.9
ATI82934.1	0.061	24.7
AWX76399.1	0.072	24.4
QFY21939.1	0.072	24.4
QOV61044.1	0.072	24.4
QPV84467.1	0.072	24.4
BBU62380.1	0.092	24.1
QXC41483.1	0.12	23.7
UPU41475.1	0.12	23.7
QOV84991.1	0.12	23.7
UNT61965.1	0.12	23.7
AKC75184.1	0.14	23.5
BCF84590.1	0.17	23.2
QNR20166.1	0.17	23.2
QHS51945.1	0.2	22.9
QHP54972.1	0.22	22.8
QLL94103.1	0.22	22.8
QRN37083.1	0.22	22.8
ULS50592.1	0.22	22.8
QIK42356.1	0.23	22.7
ARB76796.1	0.33	22.2
ARJ17837.1	0.33	22.2
QEX30005.1	0.33	22.2
QEX32993.1	0.33	22.2
SQE70726.1	0.33	22.2
SQI89050.1	0.33	22.2
QIN77690.1	0.33	22.2
ARJ26400.1	0.37	22.1
QHF67826.1	0.44	21.8
QHF74234.1	0.44	21.8
QJG28467.1	0.44	21.8
UMU42150.1	0.44	21.8
AFY72513.1	0.45	21.8
ASF19102.1	0.51	21.6
QCY43625.1	0.51	21.6
ADC86481.1	0.52	21.6
AMG64134.1	0.52	21.6
ARJ08225.1	0.52	21.6
ARJ15318.1	0.52	21.6
ARJ28702.1	0.52	21.6
CCB52747.1	0.52	21.6
QEX27186.1	0.52	21.6
QEX30242.1	0.52	21.6
QEX36767.1	0.52	21.6
QEX37751.1	0.52	21.6
QHP57703.1	0.52	21.6
ADP80283.1	0.58	21.4
QHC05482.1	0.59	21.4
BAL23241.1	0.6	21.4
QKQ04096.1	0.62	21.3
QNI37776.1	0.63	21.3
QFT80737.1	0.63	21.3
AUY63141.1	0.63	21.3
AVC42113.1	0.63	21.3
QSD33405.1	0.67	21.2
CEO43710.1	0.67	21.2
QDX06763.1	0.67	21.2
QKQ06581.1	0.67	21.2
QPW17616.1	0.67	21.2
VDZ25862.1	0.67	21.2
ANB56992.1	0.71	21.1
ANB62875.1	0.71	21.1
QCY55470.1	0.87	20.8
ADY61760.1	0.99	20.7
QGN32799.1	0.99	20.7
QJS19712.1	1.0	20.6
QMV18440.1	1.1	20.6
ASE58100.1	1.2	20.4
QKQ32977.1	1.2	20.4
UHQ23372.1	1.2	20.4
BAL99101.1	1.2	20.4
CBL24093.1	1.3	20.3
UQQ22592.1	1.3	20.2
ACB60005.1	1.6	19.9
AFZ44944.1	1.7	19.9
QQR09480.1	1.7	19.9
AZZ99572.1	1.7	19.9
BDG45711.1	1.8	19.8
AOG60997.1	1.9	19.7
QHN04150.1	1.9	19.7
QWX82649.1	2.1	19.6
QIN77693.1	2.1	19.6
QNP93309.1	2.3	19.5
AEP30150.1	2.4	19.4
AXE16419.1	2.4	19.4
AHK76176.1	2.4	19.4
ALG95489.1	2.4	19.4
ATG67734.1	2.4	19.4
QGG38875.1	2.4	19.4
QNV35778.1	2.4	19.4
QQF53481.1	2.4	19.4
QWS20564.1	2.4	19.4
QYH13136.1	2.4	19.4
UKW11868.1	2.4	19.4
AGV10562.1	2.5	19.4
AGZ20737.1	2.5	19.4
AHK73988.1	2.5	19.4
AHK75700.1	2.5	19.4
AJW57704.1	2.5	19.4
ALL30838.1	2.5	19.4
ALL32331.1	2.5	19.4
ALL34276.1	2.5	19.4
ALV00364.1	2.5	19.4
ANC94616.1	2.5	19.4
AOH50706.1	2.5	19.4
APA53198.1	2.5	19.4
APA54937.1	2.5	19.4
APA56693.1	2.5	19.4
APA58294.1	2.5	19.4
APA60329.1	2.5	19.4
APA62228.1	2.5	19.4
APT19562.1	2.5	19.4
AUG26446.1	2.5	19.4
AVS38382.1	2.5	19.4
QBF17234.1	2.5	19.4
QCR68805.1	2.5	19.4
QGS20166.1	2.5	19.4
QLD92613.1	2.5	19.4
QLD93108.1	2.5	19.4
QOP68927.1	2.5	19.4
QOP69549.1	2.5	19.4
QOP72461.1	2.5	19.4
QUJ25015.1	2.5	19.4
QUJ26750.1	2.5	19.4
QUJ30739.1	2.5	19.4
QUJ32573.1	2.5	19.4
QWS22719.1	2.5	19.4
QWS24001.1	2.5	19.4
QWS29572.1	2.5	19.4
QYG96468.1	2.5	19.4
QYH00246.1	2.5	19.4
QYH07667.1	2.5	19.4
UAM77160.1	2.5	19.4
UAY57480.1	2.5	19.4
UAY59290.1	2.5	19.4
UAY61500.1	2.5	19.4
UAY64144.1	2.5	19.4
UEZ83706.1	2.5	19.4
UKD34426.1	2.5	19.4
UKW06758.1	2.5	19.4
UQE06277.1	2.5	19.4
QQA41552.1	2.5	19.3
ABQ27345.1	2.6	19.3
AMY23427.1	2.6	19.3
AGH44278.1	2.7	19.2
QQU05445.1	3.3	19.0
AEH46334.1	3.6	18.8
ALF08829.1	3.6	18.8
ANZ28911.1	3.6	18.8
APM79650.1	3.6	18.8
BDG30574.1	3.6	18.8
UOE76127.1	3.6	18.8
QPA30764.1	3.7	18.8
SCD20210.1	3.7	18.8
ABC93109.1	4.0	18.7
ARQ12308.1	4.0	18.7
AFY54853.1	4.3	18.6
AEY61778.1	4.6	18.5
ATA81993.1	5.1	18.3
ADQ03857.1	5.3	18.3
ADG90469.1	5.3	18.3
BCZ27055.1	5.5	18.2
AKV95086.1	6.0	18.1
QEE30913.1	6.1	18.1
UOX65786.1	6.2	18.0
QHN17402.1	6.2	18.0
QHN21928.1	6.2	18.0
QHN30808.1	6.2	18.0
QHN39554.1	6.2	18.0
ADQ39912.1	6.3	18.0
AEM74574.1	6.3	18.0
QKJ29725.1	6.4	18.0
ARA77121.1	6.5	18.0
ATV43388.1	6.5	18.0
QHQ21251.1	6.5	18.0
QPK22784.1	6.5	18.0
QRN35504.1	6.5	18.0
QSD16968.1	6.5	18.0
QSD26063.1	6.5	18.0
QSD38208.1	6.5	18.0
QSD42289.1	6.5	18.0
QSD49421.1	6.5	18.0
QSD54002.1	6.5	18.0
UKY56194.1	6.5	18.0
QTV00816.1	6.7	17.9
ADL41709.1	6.7	17.9
AIT09165.1	7.5	17.8
QAY76686.1	7.6	17.7
ASY78789.1	7.8	17.7
AYQ34207.1	7.8	17.7
QGA18209.1	8.2	17.6
UOX45300.1	8.6	17.6
BBL80333.1	8.8	17.5
QMU10366.1	9.6	17.4
AUZ04302.2	9.9	17.4
ABX74004.1	9.9	17.4
