acc	evalue_clade1	evalue_clade2
UOY32395.1		1.3e-27
UOY37277.1		1.3e-27
URE95374.1		1.3e-27
URG37205.1		1.3e-27
URL27603.1		1.3e-27
QDI21034.1		1.3e-27
QDI30778.1		1.3e-27
QDI45266.1		1.3e-27
QDI59689.1		1.3e-27
UNC48170.1		1.4e-27
BBW43790.1		1.5e-27
BBZ85489.1		1.5e-27
BCP67922.1		1.5e-27
UOZ18585.1		1.5e-27
ASD57145.1		1.5e-27
QOV79100.1		1.5e-27
BBJ65556.1		1.6000000000000001e-27
QPX99066.1		1.6000000000000001e-27
AXO42439.1		1.7000000000000002e-27
QXM20946.1		1.7000000000000002e-27
CAH5937470.1		1.7000000000000002e-27
UAN36505.1		1.9e-27
AVF02784.1		2e-27
BCL46289.1		2e-27
CDZ86449.1		2e-27
AEF48018.1		2e-27
AEF52970.1		2e-27
AEG30677.1		2e-27
QBB07509.1		2e-27
QYD26979.1		2e-27
QJW58126.1		2e-27
QVV65599.1		2e-27
ABV16124.1		2.2000000000000002e-27
ANI80700.1		2.2000000000000002e-27
UDJ82630.1		2.2000000000000002e-27
UBU50521.1		2.3e-27
QOR49473.1		2.4e-27
AOP81024.1		2.4e-27
AVF18041.1		2.4e-27
QQE39909.1		2.4e-27
AKZ82345.1		2.5e-27
QEI60522.1		2.5e-27
QEI69773.1		2.5e-27
QFH34096.1		2.5e-27
QFH98680.1		2.5e-27
QPD71261.1		2.5e-27
QTF06657.1		2.5e-27
QEU13217.1		2.5e-27
QHA87352.1		2.5e-27
QEQ45845.1		2.6e-27
QJT83227.1		2.6e-27
BBT88495.1		2.6e-27
QIX78867.1		2.6e-27
VAV76866.1		2.7000000000000002e-27
BAK74163.1		2.9e-27
UCT08560.1		2.9e-27
AVE73428.1		3e-27
AEW71555.1		3.3e-27
UBM16867.1		3.5e-27
QFR42851.1		3.6e-27
UAN51357.1		3.6e-27
QWC67145.1		3.8e-27
QEL34035.1		3.8e-27
QHG27668.1		3.9000000000000004e-27
UCQ27651.1		4e-27
SQI35662.1		4.6e-27
ALX92690.1		4.7e-27
AIE62530.1		4.9000000000000005e-27
AKK76722.1		4.9000000000000005e-27
AKK94063.1		4.9000000000000005e-27
AKK94794.1		4.9000000000000005e-27
AKL50163.1		4.9000000000000005e-27
ANS19180.1		4.9000000000000005e-27
AWZ96626.1		4.9000000000000005e-27
QDQ75433.1		4.9000000000000005e-27
QHI59196.1		4.9000000000000005e-27
QIE65249.1		4.9000000000000005e-27
QPO46002.1		4.9000000000000005e-27
QPO51269.1		4.9000000000000005e-27
QPO70094.1		4.9000000000000005e-27
QPO74932.1		4.9000000000000005e-27
QPO80819.1		4.9000000000000005e-27
QPO85239.1		4.9000000000000005e-27
QLO34415.1		4.9000000000000005e-27
QLT73930.1		4.9000000000000005e-27
AZV03845.1		5.4000000000000005e-27
AMA05148.1		5.4000000000000005e-27
QLO45708.1		5.4000000000000005e-27
QLR27042.1		5.4000000000000005e-27
QHS49351.1		5.5e-27
ALL35731.1		5.6e-27
ANM80321.1		5.6e-27
AUJ79648.1		6.3e-27
AXO49961.1		6.5e-27
QQH03536.1		6.5e-27
QQH08608.1		6.5e-27
UQQ30942.1		6.7e-27
AGO57576.1		6.800000000000001e-27
AGB84657.1		7e-27
AOV98373.1		7.4e-27
QZE29368.1		7.5e-27
QZN95462.1		7.7e-27
UKE82409.1		7.7e-27
UCQ00123.1		7.9e-27
UCQ17789.1		7.9e-27
AER30685.1		7.9e-27
AMB73933.1		7.9e-27
CCF07539.1		7.9e-27
UEG18249.1		7.9e-27
BBV28624.1		8.1e-27
BBV33638.1		8.1e-27
AHW96214.1		8.7e-27
QVK36349.1		8.7e-27
QEW34154.1		8.800000000000001e-27
AGQ33431.1		9e-27
ATI64135.1		9.5e-27
AKM85550.1		9.6e-27
AKH90431.1		9.6e-27
AUX74286.1		9.9e-27
CAX53850.1		9.9e-27
CAY72387.1		9.9e-27
BCT16940.1		9.999999999999999e-27
QCA20586.1		1.1e-26
ASE85435.1		1.1e-26
ATG00054.1		1.1e-26
AVE70689.1		1.1e-26
AYY76390.1		1.1e-26
QCQ73484.1		1.1e-26
QEU26235.1		1.1e-26
QYG86843.1		1.1e-26
AVF38140.1		1.1e-26
QBF16460.1		1.1e-26
QTX11318.1		1.2e-26
AKF25915.1		1.2e-26
AVF37906.1		1.3e-26
CAX57605.1		1.3e-26
ALL15702.1		1.3e-26
UOY56483.1		1.3e-26
AFI92570.1		1.3e-26
AYH03447.1		1.3e-26
AYH07780.1		1.3e-26
AYH16532.1		1.3e-26
AYH29704.1		1.3e-26
AYH34122.1		1.3e-26
QHQ17933.1		1.3e-26
QPK19455.1		1.3e-26
CAE1151517.1		1.3e-26
UIU18386.1		1.4e-26
QQA75839.1		1.4e-26
BBI93578.1		1.4e-26
BBJ61124.1		1.4e-26
AOG25194.1		1.5e-26
QLD05030.1		1.5e-26
QIR05049.1		1.5e-26
QLP49346.1		1.5e-26
QRN02541.1		1.6e-26
QEP41098.1		1.6e-26
QYH15236.1		1.7e-26
APW46510.1		1.7e-26
QUX90651.1		1.7e-26
AVE61141.1		1.7e-26
QLY63382.1		1.8e-26
ANF58932.1		1.8e-26
AYO40399.1		1.8e-26
QDL34683.1		1.8e-26
QNQ54343.1		1.8e-26
QWA09441.1		1.8e-26
BBW75093.1		1.9e-26
AUV51564.1		1.9e-26
UAY66377.1		1.9999999999999998e-26
BAO80182.1		1.9999999999999998e-26
ACX90064.1		1.9999999999999998e-26
QJI80920.1		1.9999999999999998e-26
BCT67969.1		1.9999999999999998e-26
QCR58907.1		2.1e-26
AOI29290.1		2.1e-26
AXZ50447.1		2.1e-26
QFH73278.1		2.1e-26
QFH82235.1		2.1e-26
QHX01816.1		2.1e-26
QSB84874.1		2.1e-26
AOR61073.1		2.1e-26
AYH12258.1		2.1e-26
AYH20974.1		2.1e-26
AYH25234.1		2.1e-26
AYH38536.1		2.1e-26
AZS58763.1		2.1e-26
QRN29866.1		2.1e-26
UPJ44650.1		2.1e-26
BAP55285.1		2.1e-26
QIP91766.1		2.4e-26
UAN57381.1		2.4e-26
ANZ85041.1		2.4e-26
ASG42241.1		2.4e-26
QDE46587.1		2.4e-26
QCP58228.1		2.6e-26
QDX99049.1		2.6e-26
UKK88705.1		2.6e-26
AWH88685.1		2.7e-26
AVL16671.1		2.8e-26
QRY00095.1		2.8e-26
UAN10825.1		2.8e-26
VEI77316.1		3e-26
UAN45870.1		3e-26
AHE73054.1		3e-26
AWS94644.1		3.1e-26
AOR63335.1		3.3e-26
QXN64119.1		3.3e-26
CAD5351201.1		3.6e-26
UAN62903.1		3.6e-26
QGJ39119.1		3.8e-26
QGJ45156.1		3.8e-26
QGJ52680.1		3.8e-26
QRQ74232.1		3.9999999999999996e-26
AHY09817.1		3.9999999999999996e-26
ABI58714.1		4.1e-26
ALN73008.1		4.1e-26
QQZ28095.1		4.1e-26
QLN71038.1		4.6e-26
QMI75991.1		4.6e-26
AKH36583.1		4.6e-26
AKH39343.1		4.6e-26
ABQ38928.1		4.9e-26
APS31926.1		4.9999999999999996e-26
UMB88403.1		4.9999999999999996e-26
UMO87407.1		4.9999999999999996e-26
AYM92768.1		5.2e-26
QOG08196.1		5.2e-26
URG51073.1		5.3e-26
URG54796.1		5.3e-26
BCL62601.1		5.3e-26
UQQ20982.1		5.4e-26
AGP46598.1		5.6e-26
ANJ93552.1		5.6e-26
ANK01022.1		5.6e-26
UJE01746.1		5.6e-26
QIB23636.1		5.6e-26
ATM76270.1		5.899999999999999e-26
QFX88016.1		6.2e-26
UFW74779.1		6.5e-26
UCP91726.1		6.5e-26
UPJ33207.1		7e-26
QQA60218.1		7e-26
BCG11383.1		7.099999999999999e-26
QGZ60985.1		7.099999999999999e-26
ULK51621.1		7.2e-26
SMZ59071.1		7.2e-26
QHG91576.1		7.3e-26
AYN28196.1		7.6e-26
AMN43473.1		7.8e-26
QTN51688.1		8.3e-26
UPJ29938.1		8.3e-26
UPJ82843.1		8.3e-26
UPJ90635.1		8.3e-26
QDP72462.1		8.3e-26
APW37986.1		8.5e-26
QJC56548.1		8.5e-26
ATF86745.1		9.5e-26
BBI60629.1		9.6e-26
QLP35222.1		9.7e-26
VDZ52839.1		9.9e-26
BAO82468.1		9.9e-26
ATA26150.1		1.0999999999999999e-25
AEA61609.1		1.0999999999999999e-25
AOV13456.1		1.0999999999999999e-25
AUV96711.1		1.0999999999999999e-25
UNF66695.1		1.0999999999999999e-25
QSD22635.1		1.2e-25
UNK28258.1		1.2e-25
UMV38812.1		1.2e-25
QJA22153.1		1.2e-25
UCP81530.1		1.3e-25
UEQ11459.1		1.3e-25
URV24071.1		1.3e-25
UCZ79390.1		1.4e-25
AJK47317.1		1.4e-25
SQJ31858.1		1.5e-25
QCB46397.1		1.5999999999999998e-25
AKL35093.1		1.5999999999999998e-25
ARB21583.1		1.5999999999999998e-25
AUW14192.1		1.5999999999999998e-25
QET47900.1		1.5999999999999998e-25
QUG48225.1		1.5999999999999998e-25
URR13156.1		1.5999999999999998e-25
QDT41827.1		1.5999999999999998e-25
UDQ75813.1		1.5999999999999998e-25
QSD36512.1		1.5999999999999998e-25
VDY97179.1		1.5999999999999998e-25
QFI56174.1		1.5999999999999998e-25
AVJ19836.1		1.7e-25
APK41852.1		1.8e-25
QMI03410.1		1.8e-25
QKK81948.1		1.9e-25
VDY81996.1		1.9999999999999998e-25
AKK41191.1		1.9999999999999998e-25
ALL88277.1		1.9999999999999998e-25
AUK04505.1		1.9999999999999998e-25
AUZ14843.1		1.9999999999999998e-25
AWH68758.1		1.9999999999999998e-25
BAX13088.1		1.9999999999999998e-25
QDJ60098.1		1.9999999999999998e-25
SMB21565.1		2.1e-25
QNM18630.1		2.1e-25
QNM24093.1		2.1e-25
QNM28783.1		2.1e-25
QNM34016.1		2.1e-25
ASD80445.1		2.1999999999999997e-25
AWY54316.1		2.1999999999999997e-25
QBS08707.1		2.1999999999999997e-25
AMJ68572.1		2.3e-25
QGH61257.1		2.4e-25
AIU86864.1		2.4e-25
AML56373.1		2.5e-25
ADO46404.1		2.6e-25
QBR84429.1		2.6999999999999997e-25
UPJ56535.1		2.9e-25
UEM39281.1		2.9e-25
AJQ95290.1		2.9e-25
BAT59288.1		2.9e-25
BBB23032.1		3.1999999999999997e-25
QLW88405.1		3.1999999999999997e-25
BCZ96586.1		3.4999999999999997e-25
AYH42276.1		3.4999999999999997e-25
UKS48212.1		3.6999999999999996e-25
ATY89035.1		3.9e-25
QWC52977.1		3.9e-25
ADP10933.1		3.9e-25
QSB83681.1		4.2e-25
QSB98021.1		4.2e-25
ASI14428.1		4.2e-25
AVJ15337.1		4.2e-25
QEF66118.1		4.2e-25
QEQ76513.1		4.2e-25
QDF39228.1		4.3e-25
SQI46791.1		4.3999999999999995e-25
AMQ29440.1		4.3999999999999995e-25
QIP01670.1		4.5e-25
QBM25917.1		4.5e-25
ADG24149.1		4.6e-25
AEW51107.1		4.6e-25
AGN13720.1		4.6e-25
VDY54507.1		4.6e-25
AIA69184.1		4.7e-25
AIK12088.1		4.7e-25
CAG73082.1		4.7e-25
QHI85189.1		4.8e-25
QHQ24040.1		4.8e-25
QDA60726.1		5e-25
AOY91351.1		5.099999999999999e-25
AOY99079.1		5.099999999999999e-25
AOZ05501.1		5.099999999999999e-25
AVQ17665.1		5.3e-25
AIF63096.1		5.399999999999999e-25
ANM84390.1		5.399999999999999e-25
APK81886.1		5.399999999999999e-25
APK94541.1		5.399999999999999e-25
APK98988.1		5.399999999999999e-25
APL33690.1		5.399999999999999e-25
ATY25713.1		5.399999999999999e-25
AXG17262.1		5.399999999999999e-25
QAZ81774.1		5.399999999999999e-25
QAZ87520.1		5.399999999999999e-25
QBG60878.1		5.399999999999999e-25
VEC06964.1		5.399999999999999e-25
APF05666.1		5.399999999999999e-25
ANP09638.1		5.5e-25
AIX65571.1		5.6e-25
AOM72143.1		5.6e-25
AQV68983.1		5.6e-25
AWR51455.1		5.6e-25
QBA47940.1		5.6e-25
QBA53312.1		5.6e-25
QHW52427.1		5.6e-25
QKL27686.1		5.6e-25
QQX55349.1		5.6e-25
VEI63834.1		5.6999999999999995e-25
UKW26829.1		5.6999999999999995e-25
ANH14365.1		5.8e-25
ANH17326.1		5.8e-25
ANH20304.1		5.8e-25
APX21183.1		5.8e-25
AQL13361.1		5.8e-25
API49555.1		5.8e-25
APJ56056.1		5.8e-25
AQV53683.1		5.8e-25
ARR58335.1		5.8e-25
ATB71115.1		5.8e-25
ATC10447.1		5.8e-25
ATM82901.1		5.8e-25
ATX41011.1		5.8e-25
ATX57252.1		5.8e-25
AUO34491.1		5.8e-25
AVJ72270.1		5.8e-25
AVU58580.1		5.8e-25
AWA14814.1		5.8e-25
AWO30954.1		5.8e-25
AXZ84028.1		5.8e-25
AYL10844.1		5.8e-25
AZA01390.1		5.8e-25
AZH35894.1		5.8e-25
AZZ28718.1		5.8e-25
BBQ42575.1		5.8e-25
BBQ97863.1		5.8e-25
BBT08958.1		5.8e-25
BBT97747.1		5.8e-25
QBR64885.1		5.8e-25
QBY16516.1		5.8e-25
QCV37415.1		5.8e-25
QDK73220.1		5.8e-25
QDM86140.1		5.8e-25
QDN31753.1		5.8e-25
QEF61498.1		5.8e-25
QEH87057.1		5.8e-25
QES63972.1		5.8e-25
QEZ41528.1		5.8e-25
QID73110.1		5.8e-25
QJG09858.1		5.8e-25
QKI37839.1		5.8e-25
QKI62615.1		5.8e-25
QKI66753.1		5.8e-25
QQW38585.1		5.8e-25
QRA71890.1		5.8e-25
QRA81421.1		5.8e-25
QRA86138.1		5.8e-25
QRB03372.1		5.8e-25
QRB07411.1		5.8e-25
QRB19046.1		5.8e-25
QRB38157.1		5.8e-25
QRB61740.1		5.8e-25
ASS50826.1		5.9e-25
QYO51379.1		6.099999999999999e-25
AWM08658.1		6.099999999999999e-25
QIP08696.1		6.099999999999999e-25
QFI13520.1		6.099999999999999e-25
QFI29886.1		6.099999999999999e-25
QCD04120.1		6.3e-25
ACJ17790.1		6.3e-25
ATN66233.1		6.3e-25
QEP82317.1		6.5e-25
AYQ89265.1		6.5e-25
ASJ35995.1		6.6e-25
AGH54486.1		6.699999999999999e-25
AOU24703.1		6.699999999999999e-25
AUB68126.1		6.699999999999999e-25
AUB71099.1		6.699999999999999e-25
SFZ37920.1		6.699999999999999e-25
SNV92995.1		6.699999999999999e-25
SQG84950.1		6.699999999999999e-25
QPK15631.1		6.8e-25
QGR08551.1		6.8e-25
ABQ56394.1		7.2e-25
APJ85210.1		7.8e-25
SNV48414.1		7.8e-25
VEG91480.1		7.8e-25
QIC89398.1		8.1e-25
SFZ37852.1		8.2e-25
AAU26910.1		8.4e-25
ANN94985.1		8.4e-25
AOU03901.1		8.4e-25
AOU06861.1		8.4e-25
AOU09864.1		8.4e-25
AOU15788.1		8.4e-25
AOU18750.1		8.4e-25
AOU21744.1		8.4e-25
AOU27701.1		8.4e-25
AOU30683.1		8.4e-25
AOU33648.1		8.4e-25
AOU36612.1		8.4e-25
AOU39573.1		8.4e-25
AOU42523.1		8.4e-25
AOU45437.1		8.4e-25
AOU48450.1		8.4e-25
AOU85712.1		8.4e-25
AOU88677.1		8.4e-25
APT97925.1		8.4e-25
CAH12035.1		8.4e-25
CCD08144.1		8.4e-25
QDD16991.1		8.4e-25
QGK65951.1		8.4e-25
QOD89067.1		8.4e-25
SFZ37860.1		8.4e-25
UON46682.1		8.4e-25
VEF62455.1		8.4e-25
QQG30419.1		8.799999999999999e-25
UQP44917.1		9.1e-25
BBJ00629.1		9.7e-25
QGG10144.1		9.7e-25
AWM02356.1		9.7e-25
SNV12020.1		9.8e-25
QPL47230.1		9.8e-25
QHW22565.1		1.0000000000000001e-24
QED75167.1		1.0000000000000001e-24
AUT98496.1		1.0000000000000001e-24
QNK32562.1		1.0000000000000001e-24
AOT44600.1		1.0999999999999998e-24
AVP00451.1		1.0999999999999998e-24
QIN40559.1		1.0999999999999998e-24
QLD38724.1		1.0999999999999998e-24
AJW98604.1		1.0999999999999998e-24
AHM45874.1		1.0999999999999998e-24
AHM50477.1		1.0999999999999998e-24
AHM54922.1		1.0999999999999998e-24
AMV13571.1		1.0999999999999998e-24
ANN91881.1		1.0999999999999998e-24
CCD04974.1		1.0999999999999998e-24
SFZ37922.1		1.0999999999999998e-24
AYL53908.1		1.2e-24
AYY44594.1		1.2e-24
QIH71312.1		1.2e-24
QSF24816.1		1.2e-24
AOU14848.1		1.2e-24
QLV66496.1		1.2e-24
QLZ39344.1		1.2e-24
ALV71112.1		1.2e-24
QGQ30864.1		1.2999999999999998e-24
QHQ38088.1		1.2999999999999998e-24
ABB63972.1		1.3999999999999999e-24
UFK39644.1		1.3999999999999999e-24
AUV41563.1		1.3999999999999999e-24
AWV29099.1		1.3999999999999999e-24
VEB38507.1		1.3999999999999999e-24
VEA70849.1		1.3999999999999999e-24
QCW57483.1		1.4999999999999998e-24
QDT78311.1		1.4999999999999998e-24
QDU13906.1		1.4999999999999998e-24
QEG15872.1		1.4999999999999998e-24
AYL58965.1		1.4999999999999998e-24
QNB22412.1		1.4999999999999998e-24
QHE01115.1		1.4999999999999998e-24
SNX60010.1		1.4999999999999998e-24
ABK09061.1		1.7e-24
AQT50714.1		1.7e-24
QIY42675.1		1.7e-24
ASK01683.1		1.7e-24
UPJ70830.1		1.7e-24
SDJ73572.1		1.7999999999999997e-24
QQO72726.1		1.8999999999999998e-24
BBI65029.1		2.0000000000000002e-24
UCP87762.1		2.0000000000000002e-24
ACJ19649.1		2.1e-24
ATN85304.1		2.1e-24
EAX33106.2		2.1e-24
QSS45721.1		2.1e-24
UBO73920.1		2.1999999999999996e-24
UHD47368.1		2.1999999999999996e-24
QLS52753.1		2.1999999999999996e-24
SHM79937.1		2.1999999999999996e-24
AOW52516.1		2.2999999999999997e-24
AOW53894.1		2.2999999999999997e-24
AOW57808.1		2.2999999999999997e-24
AOW62009.1		2.2999999999999997e-24
AOW63313.1		2.2999999999999997e-24
AOW67407.1		2.2999999999999997e-24
CAH15087.1		2.2999999999999997e-24
QLY01050.1		2.4e-24
ATX97586.1		2.5999999999999996e-24
AUU28350.1		2.5999999999999996e-24
AYL44381.1		2.5999999999999996e-24
UQO57817.1		2.9e-24
UQO87822.1		2.9e-24
AVR02109.1		2.9e-24
UCB32765.1		2.9e-24
AVS45781.1		3e-24
SQK76912.1		3e-24
AXN86119.1		3.1999999999999998e-24
QLW39033.1		3.1999999999999998e-24
AXG69268.1		3.1999999999999998e-24
QXO57763.1		3.1999999999999998e-24
QXO76722.1		3.1999999999999998e-24
AAO91155.2		3.1999999999999998e-24
AML48439.1		3.1999999999999998e-24
AML54447.1		3.1999999999999998e-24
ARI66415.1		3.1999999999999998e-24
ARK27867.1		3.1999999999999998e-24
ATN68408.1		3.1999999999999998e-24
ATN70337.1		3.1999999999999998e-24
ATN72275.1		3.1999999999999998e-24
ATN82662.1		3.1999999999999998e-24
ATN84565.1		3.1999999999999998e-24
AZV75059.1		3.1999999999999998e-24
QCP56643.1		3.1999999999999998e-24
ATZ10060.1		3.3e-24
CBA19033.1		3.3e-24
CBJ44761.1		3.3e-24
QJQ52799.1		3.3e-24
QJQ56497.1		3.3e-24
QJQ60196.1		3.3e-24
QJQ63998.1		3.3e-24
QJQ67697.1		3.3e-24
QKZ10840.1		3.3e-24
QPG14380.1		3.3e-24
QQG70807.1		3.3e-24
QSI85272.1		3.3e-24
QSI88386.1		3.3e-24
QSI91651.1		3.3e-24
UDV04226.1		3.4e-24
QAU35522.1		3.5e-24
CAO95127.1		3.7e-24
AHA68131.1		3.7999999999999995e-24
CUU22313.1		3.9e-24
UAN35897.1		4.0000000000000004e-24
QQK70562.1		4.2e-24
UIA82494.1		4.2e-24
UIA89254.1		4.2e-24
UIA91084.1		4.2e-24
UIA97637.1		4.2e-24
AXF74961.1		4.2e-24
ABX78892.1		4.2e-24
ARP01901.1		4.2999999999999996e-24
QWD89173.1		4.7e-24
UDJ86916.1		4.7e-24
UDJ98373.1		4.7e-24
UDK89567.1		4.7e-24
UDK92959.1		4.7e-24
UOD73791.1		4.7e-24
AVQ93246.1		5.199999999999999e-24
AYL72954.1		5.199999999999999e-24
QDT90111.1		5.3999999999999994e-24
QWM00501.1		5.5e-24
AJY52744.1		5.5999999999999996e-24
UIJ70231.1		5.5999999999999996e-24
QOH88656.1		5.8e-24
QBX83311.1		5.8e-24
VEB29605.1		6e-24
QXO65388.1		6e-24
QDV49961.1		6.0999999999999996e-24
ATN74625.1		6.0999999999999996e-24
ATN76506.1		6.0999999999999996e-24
ATN78423.1		6.0999999999999996e-24
ATN80356.1		6.0999999999999996e-24
QLO87196.1		6.8e-24
QKF86322.1		6.8e-24
AVG14662.1		7.199999999999999e-24
QXO72848.1		7.499999999999999e-24
ABS77097.2		7.499999999999999e-24
QLQ99388.1		7.499999999999999e-24
QIZ45552.1		7.499999999999999e-24
AUR33238.1		7.7e-24
AIT62674.1		7.899999999999999e-24
ADN08337.1		8.000000000000001e-24
UQO10303.1		8.000000000000001e-24
UQO61418.1		8.000000000000001e-24
UQO76519.1		8.000000000000001e-24
UQO93754.1		8.000000000000001e-24
QHI37189.1		8.1e-24
UFT94239.1		8.3e-24
QND83231.1		8.3e-24
QND88462.1		8.3e-24
QXO42742.1		8.499999999999999e-24
QXO46337.1		8.499999999999999e-24
QXO50064.1		8.499999999999999e-24
QXO53925.1		8.499999999999999e-24
QXO80559.1		8.499999999999999e-24
ALG66661.2		8.599999999999999e-24
AUI68019.2		8.599999999999999e-24
ATP27600.1		8.799999999999999e-24
AKL18743.1		8.799999999999999e-24
AKL57413.1		8.799999999999999e-24
AUZ71740.1		8.799999999999999e-24
QAR63208.1		8.799999999999999e-24
QBI28217.1		8.799999999999999e-24
QBL01241.1		8.799999999999999e-24
QJT77955.1		8.799999999999999e-24
QKX84101.1		8.799999999999999e-24
QNB41872.1		8.799999999999999e-24
QNC76581.1		8.799999999999999e-24
QNC96355.1		8.799999999999999e-24
QND01502.1		8.799999999999999e-24
QND11952.1		8.799999999999999e-24
QQR35353.1		9.199999999999999e-24
QHP82262.1		9.199999999999999e-24
CEK10299.1		9.3e-24
UQY45737.1		9.3e-24
AMG71734.1		9.7e-24
QIC13948.1		9.7e-24
QIM78051.1		9.7e-24
QLB48883.1		9.7e-24
QUI27556.1		9.7e-24
QWL93257.1		9.7e-24
QWL96909.1		9.7e-24
QWM07746.1		9.7e-24
QXO39156.1		9.7e-24
VDY36445.1		9.7e-24
ALQ50147.1		9.7e-24
QSB64642.1		9.799999999999999e-24
QSB92641.1		9.799999999999999e-24
UFH68558.1		1.0000000000000001e-23
ATF55256.1		1.1e-23
QXE15604.1		1.1e-23
AVT56868.1		1.1e-23
AVQ18151.1		1.2e-23
AVK35704.1		1.2e-23
AJY17933.1		1.2e-23
AVR22745.1		1.2e-23
UQN61461.1		1.2e-23
UQN65228.1		1.2e-23
UQO07272.1		1.2e-23
UQO26271.1		1.2e-23
UQO29421.1		1.2e-23
UQO42705.1		1.2e-23
UQP33253.1		1.2e-23
UQP67191.1		1.2e-23
QPJ68713.1		1.2e-23
QKE41294.1		1.2e-23
CEG57209.1		1.3e-23
AUT99672.1		1.3e-23
QSB74880.1		1.3e-23
QWM14923.1		1.3e-23
QWM18585.1		1.3e-23
CAG73081.1		1.3e-23
QAT72697.1		1.4000000000000002e-23
AGG29581.1		1.4000000000000002e-23
AZP27273.1		1.4000000000000002e-23
QCY22885.1		1.4000000000000002e-23
QWL85802.1		1.4000000000000002e-23
SQL30630.1		1.4000000000000002e-23
VEC01955.1		1.4000000000000002e-23
QPI50474.1		1.4000000000000002e-23
VEB40738.1		1.4000000000000002e-23
QND95539.1		1.5e-23
AOZ50444.1		1.6000000000000002e-23
QOR39031.1		1.6000000000000002e-23
QWM11250.1		1.7e-23
UQN89220.1		1.7e-23
UQO74409.1		1.7e-23
UQP28669.1		1.7e-23
UQP38383.1		1.7e-23
BBN60158.1		1.8e-23
APF02633.1		1.8e-23
QKN79959.1		1.8e-23
QGQ68969.1		1.9e-23
ASV86720.1		1.9e-23
QOG23585.1		1.9e-23
AOL04583.1		1.9e-23
AKM43907.1		2.0000000000000002e-23
QKF82564.1		2.1e-23
ABB24658.1		2.1e-23
ACC71253.1		2.3e-23
QQO17183.1		2.3e-23
AWQ20723.1		2.3e-23
UQO18012.1		2.4e-23
UQO84608.1		2.4e-23
QET31383.1		2.5e-23
QET41197.1		2.5e-23
ALX13291.1		2.6e-23
QGR61522.1		2.7e-23
UQP20627.1		2.7e-23
UQP88595.1		2.7e-23
QGR88513.1		2.8000000000000003e-23
QXO61625.1		2.8000000000000003e-23
QXO69097.1		2.8000000000000003e-23
ALB72573.1		2.9e-23
AWG32655.1		3e-23
QLQ95864.1		3.1e-23
QSL25793.1		3.2000000000000003e-23
QSL31598.1		3.2000000000000003e-23
QSL37336.1		3.2000000000000003e-23
QSL43078.1		3.2000000000000003e-23
QSL48818.1		3.2000000000000003e-23
QSL54547.1		3.2000000000000003e-23
QSL60277.1		3.2000000000000003e-23
UEQ04301.1		3.3e-23
AQU94722.1		3.4e-23
AYY59557.1		3.5e-23
UFN57452.1		3.5e-23
QKE22448.1		3.6e-23
AIR05328.1		3.7e-23
AMA58983.1		3.7e-23
QIX18276.1		4.2e-23
UJH72524.1		4.3e-23
ATG18270.1		4.4e-23
ACX90066.1		4.4e-23
AFI92572.1		4.4e-23
AYH25235.1		4.4e-23
QRN29867.1		4.4e-23
AMP91049.2		4.4e-23
SQG89675.1		4.4e-23
VEH05181.1		4.4e-23
AIO76104.1		4.7e-23
ARB90830.1		4.8e-23
ARM32744.1		4.8e-23
CBJ12426.1		4.8e-23
QIN32669.1		4.8e-23
QIN36021.1		4.8e-23
VEE02932.1		4.8e-23
QOZ08497.1		4.9e-23
QMR45662.1		5e-23
UPJ98344.1		5e-23
QEY51919.1		5.1e-23
AMP93963.1		5.1e-23
AMP96878.1		5.1e-23
QNK74869.1		5.3e-23
VTU30502.1		5.3e-23
QOH35238.1		5.600000000000001e-23
VTU22337.1		5.7e-23
UFS87845.1		5.8e-23
UOD31167.1		5.9e-23
QTO17868.1		5.9e-23
CAX53291.1		6e-23
AQQ28542.1		6.2e-23
AWC93173.1		6.2e-23
QLQ65009.1		6.2e-23
ATQ75391.1		6.2e-23
BBM05686.1		6.3e-23
AQQ33056.1		6.400000000000001e-23
AIA69183.1		7.000000000000001e-23
AIK12087.1		7.000000000000001e-23
ATY89034.1		7.000000000000001e-23
QWL89606.1		7.2e-23
UQO35074.1		7.2e-23
UQO48568.1		7.2e-23
UQP10467.1		7.2e-23
UCM89137.1		7.2e-23
QFS37539.1		7.4e-23
ALB56721.1		7.9e-23
QZY97798.1		8.1e-23
SNV01484.1		8.1e-23
QNK85496.1		9.1e-23
ACR29727.1		9.4e-23
AJY65384.1		9.4e-23
QGA37007.1		9.4e-23
QHE11296.1		9.4e-23
QHP90549.1		9.4e-23
QKM47927.1		9.4e-23
QKM52101.1		9.4e-23
QQM92035.1		9.4e-23
QTP33706.1		9.4e-23
QDU09751.1		9.5e-23
AOI79256.1		1e-22
SNV51595.1		1e-22
QVN18329.1		1e-22
UPK25029.1		1e-22
QJP72323.1		1.1e-22
QJW79803.1		1.1e-22
QOZ44046.1		1.2e-22
QQN33943.1		1.2e-22
BBS35262.1		1.3e-22
VBB13167.1		1.3e-22
BBM80296.1		1.3e-22
AOR69161.1		1.3e-22
AIO24451.1		1.3e-22
ALK19346.1		1.3e-22
ASE95174.1		1.3e-22
ATF76647.1		1.3e-22
QCY04101.1		1.3e-22
UIY55848.1		1.3e-22
ARQ72335.1		1.4000000000000002e-22
AJX15371.1		1.4000000000000002e-22
AXU96963.1		1.5000000000000002e-22
