acc	evalue_clade1	score_clade1	evalue_clade2	score_clade2
QEF36253.1			4.7e-32	123.4
CDJ79278.1			5.1e-32	123.3
QZA36553.1			5.6e-32	123.2
BAF72892.1			5.8e-32	123.1
UGS42947.1			7.500000000000001e-32	122.8
AUZ63963.1			8.200000000000001e-32	122.7
QIO37662.1			8.200000000000001e-32	122.6
SAY83677.1			8.200000000000001e-32	122.6
SAZ16257.1			8.200000000000001e-32	122.6
AXF85108.1			1.4e-31	121.9
QLM93598.1			1.5999999999999999e-31	121.7
QDK84101.1			1.7999999999999998e-31	121.5
VEJ56934.1			2e-31	121.4
QIU90960.1			2.3e-31	121.2
AFI06234.1			2.8999999999999996e-31	120.9
VDZ55047.1			3.3999999999999997e-31	120.6
QZE44927.1			3.8999999999999997e-31	120.4
QCP01091.1			3.8999999999999997e-31	120.4
UJS26473.1			4.1e-31	120.3
QLN17359.1			5.2e-31	120.0
ANO91572.1			5.6e-31	119.9
BBI47605.1			5.7e-31	119.9
AXO82803.1			6.7e-31	119.6
AKH38946.1			7.1e-31	119.6
AFJ48925.1			7.699999999999999e-31	119.4
VDY66410.1			7.699999999999999e-31	119.4
VEC28138.1			7.699999999999999e-31	119.4
QII39429.1			9.6e-31	119.1
QOI53793.1			9.6e-31	119.1
QJF82388.1			1.2000000000000001e-30	118.8
CAD85593.1			1.5000000000000001e-30	118.5
AVD72110.1			1.6e-30	118.4
QLP25255.1			1.9e-30	118.2
ABB73726.1			1.9e-30	118.1
QLP31850.1			2.7000000000000002e-30	117.6
VEF94807.1			2.7000000000000002e-30	117.6
AFN85580.1			2.9000000000000002e-30	117.5
AGY87693.1			2.9000000000000002e-30	117.5
AJO85680.1			2.9000000000000002e-30	117.5
ALT51499.1			2.9000000000000002e-30	117.5
ALX54508.1			2.9000000000000002e-30	117.5
ALX59727.1			2.9000000000000002e-30	117.5
ALX64520.1			2.9000000000000002e-30	117.5
AML06869.1			2.9000000000000002e-30	117.5
AML11541.1			2.9000000000000002e-30	117.5
AML16563.1			2.9000000000000002e-30	117.5
AML21500.1			2.9000000000000002e-30	117.5
AMM38557.1			2.9000000000000002e-30	117.5
AMQ53425.1			2.9000000000000002e-30	117.5
AMX13707.1			2.9000000000000002e-30	117.5
AMX31188.1			2.9000000000000002e-30	117.5
AMX34279.1			2.9000000000000002e-30	117.5
AMX41648.1			2.9000000000000002e-30	117.5
ANK04148.1			2.9000000000000002e-30	117.5
ANK50741.1			2.9000000000000002e-30	117.5
AQV46710.1			2.9000000000000002e-30	117.5
AQV56934.1			2.9000000000000002e-30	117.5
AQV63907.1			2.9000000000000002e-30	117.5
AQV74079.1			2.9000000000000002e-30	117.5
AQV85179.1			2.9000000000000002e-30	117.5
AQW00056.1			2.9000000000000002e-30	117.5
AQW07194.1			2.9000000000000002e-30	117.5
AQW11909.1			2.9000000000000002e-30	117.5
AQW19873.1			2.9000000000000002e-30	117.5
ARA66552.1			2.9000000000000002e-30	117.5
ARR66100.1			2.9000000000000002e-30	117.5
ART42010.1			2.9000000000000002e-30	117.5
ARX23705.1			2.9000000000000002e-30	117.5
ASA40678.1			2.9000000000000002e-30	117.5
ASC16810.1			2.9000000000000002e-30	117.5
ATV48874.1			2.9000000000000002e-30	117.5
AVN37621.1			2.9000000000000002e-30	117.5
AWO27656.1			2.9000000000000002e-30	117.5
AWR71886.1			2.9000000000000002e-30	117.5
AWZ79161.1			2.9000000000000002e-30	117.5
AXZ01172.1			2.9000000000000002e-30	117.5
AXZ80832.1			2.9000000000000002e-30	117.5
AZH41159.1			2.9000000000000002e-30	117.5
AZH56525.1			2.9000000000000002e-30	117.5
AZH61814.1			2.9000000000000002e-30	117.5
AZH67162.1			2.9000000000000002e-30	117.5
AZH87396.1			2.9000000000000002e-30	117.5
AZU43995.1			2.9000000000000002e-30	117.5
BAI56997.1			2.9000000000000002e-30	117.5
BBF21739.1			2.9000000000000002e-30	117.5
BBQ92993.1			2.9000000000000002e-30	117.5
BBS65531.1			2.9000000000000002e-30	117.5
BBU77416.1			2.9000000000000002e-30	117.5
BBU92516.1			2.9000000000000002e-30	117.5
CDN84379.1			2.9000000000000002e-30	117.5
QAV64435.1			2.9000000000000002e-30	117.5
QAY46597.1			2.9000000000000002e-30	117.5
QAY51289.1			2.9000000000000002e-30	117.5
QAZ93009.1			2.9000000000000002e-30	117.5
QBC15266.1			2.9000000000000002e-30	117.5
QBG44860.1			2.9000000000000002e-30	117.5
QCX62892.1			2.9000000000000002e-30	117.5
QGA34677.1			2.9000000000000002e-30	117.5
QIL92164.1			2.9000000000000002e-30	117.5
QIM01790.1			2.9000000000000002e-30	117.5
AQT64565.1			4.4000000000000004e-30	117.0
ASL90064.1			4.4000000000000004e-30	117.0
QHC47394.1			5.2000000000000004e-30	116.7
UIJ40671.1			5.3000000000000004e-30	116.7
QIY08810.1			5.6000000000000005e-30	116.6
SBT62309.1			5.6000000000000005e-30	116.6
CCM73573.1			7.3e-30	116.2
ULI15069.1			7.9e-30	116.1
ULI29495.1			7.9e-30	116.1
AWC74676.1			1.3e-29	115.4
QSR36866.1			1.7e-29	115.1
UBN54363.1			1.8e-29	114.9
AOP89490.1			2.0000000000000002e-29	114.8
AUY12696.1			2.1e-29	114.7
UBI61897.1			2.1e-29	114.7
QNF99886.1			2.4e-29	114.5
ADN73002.1			2.5e-29	114.4
AJB36864.1			2.5e-29	114.4
CDH67288.1			2.5e-29	114.4
QKP92163.1			2.5e-29	114.4
AWX01822.1			2.6e-29	114.4
AJB79952.1			2.7e-29	114.3
ATW90688.1			2.7e-29	114.3
AVO81867.1			2.7e-29	114.3
AXQ35025.1			2.7e-29	114.3
QFH53119.1			2.7e-29	114.3
QGR10959.1			2.7e-29	114.3
QIF26967.1			2.7e-29	114.3
QIF32019.1			2.7e-29	114.3
QOD35199.1			2.7e-29	114.3
QPD66390.1			2.7e-29	114.3
QPO90724.1			2.7e-29	114.3
QQA67380.1			2.7e-29	114.3
QSS35180.1			2.7e-29	114.3
APS32874.1			2.7999999999999997e-29	114.3
QDI49844.1			2.7999999999999997e-29	114.3
QJG38180.1			2.7999999999999997e-29	114.3
ASM23782.1			2.8999999999999997e-29	114.3
ASM28560.1			2.8999999999999997e-29	114.3
AIX75299.1			3.0999999999999997e-29	114.1
AKL41677.1			3.0999999999999997e-29	114.1
AWL68956.1			3.0999999999999997e-29	114.1
QFH62446.1			3.0999999999999997e-29	114.1
QSD86987.1			3.0999999999999997e-29	114.1
UCU95836.1			3.0999999999999997e-29	114.1
SNY86149.1			3.8e-29	113.9
ASM19023.1			3.8e-29	113.9
BBO65433.1			3.8e-29	113.9
QJU26366.1			3.9e-29	113.8
AKP86612.1			4.0000000000000003e-29	113.8
QIM34719.1			4.2e-29	113.7
QJT88022.1			4.2e-29	113.7
AGW11813.1			4.3e-29	113.7
ASL85130.1			4.3e-29	113.7
ASM33372.1			4.3e-29	113.7
AVU32755.1			4.3e-29	113.7
QDI16134.1			4.3e-29	113.7
QDI25876.1			4.3e-29	113.7
QDI35405.1			4.3e-29	113.7
QHI80452.1			4.3e-29	113.7
QDZ11648.1			4.4e-29	113.7
QLJ24700.1			4.5e-29	113.6
QLJ28664.1			4.5e-29	113.6
QLJ33408.1			4.5e-29	113.6
QVJ11246.1			4.8e-29	113.5
QCI72135.1			4.9e-29	113.5
AAC76646.1			5.0000000000000004e-29	113.5
ACB04672.1			5.0000000000000004e-29	113.5
ACR63926.1			5.0000000000000004e-29	113.5
AGX35574.1			5.0000000000000004e-29	113.5
AIF38908.1			5.0000000000000004e-29	113.5
AIN33949.1			5.0000000000000004e-29	113.5
AIZ30108.1			5.0000000000000004e-29	113.5
AIZ53432.1			5.0000000000000004e-29	113.5
AIZ93577.1			5.0000000000000004e-29	113.5
AJF58429.1			5.0000000000000004e-29	113.5
AKD63060.1			5.0000000000000004e-29	113.5
AKD67432.1			5.0000000000000004e-29	113.5
AKD71783.1			5.0000000000000004e-29	113.5
AKD76151.1			5.0000000000000004e-29	113.5
AKD80562.1			5.0000000000000004e-29	113.5
AKD84931.1			5.0000000000000004e-29	113.5
AKD89287.1			5.0000000000000004e-29	113.5
AKD93723.1			5.0000000000000004e-29	113.5
AKF57378.1			5.0000000000000004e-29	113.5
AKF61518.1			5.0000000000000004e-29	113.5
AKF65656.1			5.0000000000000004e-29	113.5
AKF69796.1			5.0000000000000004e-29	113.5
AKF73935.1			5.0000000000000004e-29	113.5
AKK14618.1			5.0000000000000004e-29	113.5
AKO54798.1			5.0000000000000004e-29	113.5
AKR22432.1			5.0000000000000004e-29	113.5
AKR26785.1			5.0000000000000004e-29	113.5
AKR31271.1			5.0000000000000004e-29	113.5
ALB33643.1			5.0000000000000004e-29	113.5
ALI38689.1			5.0000000000000004e-29	113.5
ALI43088.1			5.0000000000000004e-29	113.5
ALI47485.1			5.0000000000000004e-29	113.5
ALQ74770.1			5.0000000000000004e-29	113.5
AMC96510.1			5.0000000000000004e-29	113.5
AMH32227.1			5.0000000000000004e-29	113.5
AMH36947.1			5.0000000000000004e-29	113.5
AMK99883.1			5.0000000000000004e-29	113.5
ANK07345.1			5.0000000000000004e-29	113.5
AOO71829.1			5.0000000000000004e-29	113.5
AOR21844.1			5.0000000000000004e-29	113.5
APC53790.1			5.0000000000000004e-29	113.5
APK71827.1			5.0000000000000004e-29	113.5
APQ19509.1			5.0000000000000004e-29	113.5
AQP93540.1			5.0000000000000004e-29	113.5
AQZ28531.1			5.0000000000000004e-29	113.5
ARM40983.1			5.0000000000000004e-29	113.5
ASO02725.1			5.0000000000000004e-29	113.5
AUG18334.1			5.0000000000000004e-29	113.5
AUY75542.1			5.0000000000000004e-29	113.5
AVD30862.1			5.0000000000000004e-29	113.5
AVS07788.1			5.0000000000000004e-29	113.5
AVZ47297.1			5.0000000000000004e-29	113.5
AVZ51828.1			5.0000000000000004e-29	113.5
AWM67727.1			5.0000000000000004e-29	113.5
AXA10965.1			5.0000000000000004e-29	113.5
AXL15782.1			5.0000000000000004e-29	113.5
AYG17434.1			5.0000000000000004e-29	113.5
AYP00212.1			5.0000000000000004e-29	113.5
AYR81328.1			5.0000000000000004e-29	113.5
AZM36178.1			5.0000000000000004e-29	113.5
AZM43441.1			5.0000000000000004e-29	113.5
AZR16796.1			5.0000000000000004e-29	113.5
BAE77670.1			5.0000000000000004e-29	113.5
BAJ45363.1			5.0000000000000004e-29	113.5
BAL40216.1			5.0000000000000004e-29	113.5
CDJ73252.1			5.0000000000000004e-29	113.5
CDY63084.1			5.0000000000000004e-29	113.5
CDZ22400.1			5.0000000000000004e-29	113.5
CQR83047.1			5.0000000000000004e-29	113.5
CUQ98897.1			5.0000000000000004e-29	113.5
QAA87915.1			5.0000000000000004e-29	113.5
QBM95817.1			5.0000000000000004e-29	113.5
QBO94536.1			5.0000000000000004e-29	113.5
QBO99248.1			5.0000000000000004e-29	113.5
QBP03724.1			5.0000000000000004e-29	113.5
QCA20856.1			5.0000000000000004e-29	113.5
QCV92983.1			5.0000000000000004e-29	113.5
QCW48687.1			5.0000000000000004e-29	113.5
QEF05759.1			5.0000000000000004e-29	113.5
QEF10402.1			5.0000000000000004e-29	113.5
QEF52458.1			5.0000000000000004e-29	113.5
QEI89066.1			5.0000000000000004e-29	113.5
QEI91147.1			5.0000000000000004e-29	113.5
QEI95454.1			5.0000000000000004e-29	113.5
QEI99763.1			5.0000000000000004e-29	113.5
QEJ04222.1			5.0000000000000004e-29	113.5
QEJ08677.1			5.0000000000000004e-29	113.5
QEJ13259.1			5.0000000000000004e-29	113.5
QEJ19092.1			5.0000000000000004e-29	113.5
QEJ21638.1			5.0000000000000004e-29	113.5
QEJ26047.1			5.0000000000000004e-29	113.5
QEJ30336.1			5.0000000000000004e-29	113.5
QEJ34645.1			5.0000000000000004e-29	113.5
QEJ38986.1			5.0000000000000004e-29	113.5
QEJ43297.1			5.0000000000000004e-29	113.5
QEJ47846.1			5.0000000000000004e-29	113.5
QEP59319.1			5.0000000000000004e-29	113.5
QEP86869.1			5.0000000000000004e-29	113.5
QEY36357.1			5.0000000000000004e-29	113.5
QEY40801.1			5.0000000000000004e-29	113.5
QEY45539.1			5.0000000000000004e-29	113.5
QFG19519.1			5.0000000000000004e-29	113.5
QGL26740.1			5.0000000000000004e-29	113.5
QGL42824.1			5.0000000000000004e-29	113.5
QHI94497.1			5.0000000000000004e-29	113.5
QIA37313.1			5.0000000000000004e-29	113.5
QIE70082.1			5.0000000000000004e-29	113.5
QIH01651.1			5.0000000000000004e-29	113.5
QIM39105.1			5.0000000000000004e-29	113.5
QIP94674.1			5.0000000000000004e-29	113.5
QIQ96288.1			5.0000000000000004e-29	113.5
QIZ53429.1			5.0000000000000004e-29	113.5
QJZ09974.1			5.0000000000000004e-29	113.5
QJZ18355.1			5.0000000000000004e-29	113.5
QJZ22394.1			5.0000000000000004e-29	113.5
QJZ26742.1			5.0000000000000004e-29	113.5
QKI50950.1			5.0000000000000004e-29	113.5
QLN07183.1			5.0000000000000004e-29	113.5
QLN10457.1			5.0000000000000004e-29	113.5
QSV49575.1			5.0000000000000004e-29	113.5
QXZ37042.1			5.0000000000000004e-29	113.5
QYE25820.1			5.0000000000000004e-29	113.5
VDZ06336.1			5.0000000000000004e-29	113.5
ASL95021.1			5.1e-29	113.5
AUO02193.1			5.1e-29	113.5
AYU92670.1			5.1e-29	113.5
QDI40357.1			5.1e-29	113.5
UNE43879.1			5.1e-29	113.5
QII32818.1			5.1e-29	113.4
ASM04606.1			5.799999999999999e-29	113.3
QQU62904.1			5.799999999999999e-29	113.3
ALD44762.1			5.799999999999999e-29	113.3
QBZ31098.1			5.9e-29	113.2
QEF56983.1			5.9e-29	113.2
QBS13121.1			6e-29	113.2
QDQ39197.1			6e-29	113.2
ASL99776.1			6.1e-29	113.2
AVN49198.1			6.1e-29	113.2
AWC70864.1			6.1e-29	113.2
AWC88826.1			6.1e-29	113.2
AWS58970.1			6.1e-29	113.2
AWS70349.1			6.1e-29	113.2
QHE59246.1			6.1e-29	113.2
QOU01983.1			6.1e-29	113.2
AUY26978.1			6.199999999999999e-29	113.2
QNU43377.1			6.199999999999999e-29	113.2
BBP39612.1			6.199999999999999e-29	113.2
AVU48722.1			6.199999999999999e-29	113.2
AWQ41586.1			6.199999999999999e-29	113.2
AWQ55801.1			6.199999999999999e-29	113.2
QMV76374.1			6.199999999999999e-29	113.2
QOR49070.1			6.199999999999999e-29	113.2
AGQ39229.1			6.199999999999999e-29	113.2
QFU36865.1			6.3e-29	113.2
AJE09035.2			6.399999999999999e-29	113.1
QEA90846.1			6.399999999999999e-29	113.1
QEB40236.1			6.399999999999999e-29	113.1
QEB42656.1			6.399999999999999e-29	113.1
QEB50227.1			6.399999999999999e-29	113.1
QEB60506.1			6.399999999999999e-29	113.1
QEB62913.1			6.399999999999999e-29	113.1
QEB65325.1			6.399999999999999e-29	113.1
QEB67731.1			6.399999999999999e-29	113.1
QEB70129.1			6.399999999999999e-29	113.1
QEB72398.1			6.399999999999999e-29	113.1
QEB74810.1			6.399999999999999e-29	113.1
QEB77229.1			6.399999999999999e-29	113.1
QEB79648.1			6.399999999999999e-29	113.1
QEB83723.1			6.399999999999999e-29	113.1
QEB84433.1			6.399999999999999e-29	113.1
QEB86861.1			6.399999999999999e-29	113.1
QEB97164.1			6.399999999999999e-29	113.1
QEB99431.1			6.399999999999999e-29	113.1
QEC04370.1			6.399999999999999e-29	113.1
QEC08398.1			6.399999999999999e-29	113.1
QEC09128.1			6.399999999999999e-29	113.1
QEC11393.1			6.399999999999999e-29	113.1
QEC13807.1			6.399999999999999e-29	113.1
QEC16220.1			6.399999999999999e-29	113.1
QEC18638.1			6.399999999999999e-29	113.1
QEC21047.1			6.399999999999999e-29	113.1
QEC23459.1			6.399999999999999e-29	113.1
QEC28402.1			6.399999999999999e-29	113.1
QEC30821.1			6.399999999999999e-29	113.1
QEC33248.1			6.399999999999999e-29	113.1
QEC35667.1			6.399999999999999e-29	113.1
QEC38085.1			6.399999999999999e-29	113.1
QEC58941.1			6.399999999999999e-29	113.1
QED06655.1			6.399999999999999e-29	113.1
QHM73046.1			6.599999999999999e-29	113.1
AFM12478.1			7.1e-29	113.0
QCU90702.1			7.2e-29	113.0
QWU37336.1			7.8e-29	112.8
ALE98470.1			8.1e-29	112.8
ASM09506.1			8.1e-29	112.8
AUU10369.1			8.2e-29	112.8
QHJ29567.1			8.2e-29	112.8
QHJ39031.1			8.2e-29	112.8
QHJ44110.1			8.2e-29	112.8
QHJ49188.1			8.2e-29	112.8
QGN40770.1			8.4e-29	112.7
QMV52174.1			8.9e-29	112.6
ADF59703.1			9.7e-29	112.5
QLA62339.1			9.7e-29	112.5
AWF31745.1			1.0000000000000001e-28	112.4
AYU96284.1			1.1000000000000002e-28	112.3
QKJ89051.1			1.1000000000000002e-28	112.3
QPR28773.1			1.2e-28	112.3
QHJ28860.1			1.3000000000000002e-28	112.1
QSR07462.1			1.3000000000000002e-28	112.1
AVN36066.1			1.4000000000000001e-28	112.0
QDI54721.1			1.5000000000000002e-28	111.9
UFK51080.1			1.5000000000000002e-28	111.9
APK30031.1			1.6000000000000001e-28	111.8
QAU93424.1			1.6000000000000001e-28	111.8
QAU99419.1			1.6000000000000001e-28	111.8
QIL65535.1			1.6000000000000001e-28	111.8
QJQ18086.1			1.7000000000000003e-28	111.7
BCN97438.1			1.8000000000000002e-28	111.7
QKV88673.1			1.8000000000000002e-28	111.7
ASQ75112.1			2.0000000000000002e-28	111.5
SMF86988.1			2.0000000000000002e-28	111.5
UCQ54211.1			2.1e-28	111.4
BCZ50737.1			2.1e-28	111.4
BCZ60359.1			2.1e-28	111.4
QOX68715.1			2.1e-28	111.4
QOJ10333.1			2.1e-28	111.4
QDJ78071.1			2.4e-28	111.2
QMI61419.1			2.5e-28	111.2
AIN20910.1			2.6000000000000004e-28	111.1
AIN26254.1			2.6000000000000004e-28	111.1
AIX57391.1			2.6000000000000004e-28	111.1
QMV97331.1			2.6000000000000004e-28	111.1
ARQ00695.1			2.6000000000000004e-28	111.1
AOP76219.1			2.7000000000000003e-28	111.1
ASO99831.1			2.7000000000000003e-28	111.1
CBK84304.1			2.7000000000000003e-28	111.1
QEL47587.1			2.7000000000000003e-28	111.1
QFI32463.1			2.7000000000000003e-28	111.1
QMI65867.1			2.7000000000000003e-28	111.1
QMI70956.1			2.7000000000000003e-28	111.1
ACB18664.1			3.3e-28	110.8
AWR82055.1			3.3e-28	110.8
QFI48292.1			3.3e-28	110.8
AOF01494.1			3.7e-28	110.6
QLJ68421.1			4.0000000000000003e-28	110.5
AHG11264.1			4.1e-28	110.5
AHG17028.1			4.1e-28	110.5
AHY67351.1			4.1e-28	110.5
AHY73086.1			4.1e-28	110.5
BBK54861.1			4.1e-28	110.5
BBK59898.1			4.1e-28	110.5
QCH91534.1			4.1e-28	110.5
QLN31301.1			4.3e-28	110.4
QCR09773.1			4.400000000000001e-28	110.4
ATX16950.1			4.400000000000001e-28	110.4
AWT03582.1			4.400000000000001e-28	110.4
AZR87031.1			4.400000000000001e-28	110.4
BAX18189.1			4.400000000000001e-28	110.4
BAX23065.1			4.400000000000001e-28	110.4
BBQ37954.1			4.400000000000001e-28	110.4
QEJ89039.1			4.400000000000001e-28	110.4
QRB14524.1			4.400000000000001e-28	110.4
QJC48105.1			4.500000000000001e-28	110.3
ALV93723.1			4.500000000000001e-28	110.3
QKO41321.1			4.600000000000001e-28	110.3
QHI46745.1			4.600000000000001e-28	110.3
QIF16626.1			4.600000000000001e-28	110.3
QJB50360.1			4.7000000000000005e-28	110.3
QDL87615.1			4.8e-28	110.2
QTI65626.1			4.8e-28	110.2
AWN80102.1			4.8e-28	110.2
BBK49608.1			4.8e-28	110.2
ARM77732.1			5e-28	110.2
AUY79632.1			5e-28	110.2
BBQ19192.1			5e-28	110.2
QLK70671.1			5e-28	110.2
ABB68107.1			5.200000000000001e-28	110.1
ACD10389.1			5.200000000000001e-28	110.1
AKI68623.1			5.200000000000001e-28	110.1
AMB56594.1			5.200000000000001e-28	110.1
QGH85730.1			5.200000000000001e-28	110.1
QKX27696.1			5.200000000000001e-28	110.1
QNC51542.1			5.200000000000001e-28	110.1
QNC59453.1			5.200000000000001e-28	110.1
SAY45661.1			5.400000000000001e-28	110.1
AWV51175.1			5.400000000000001e-28	110.1
AWX20400.1			5.400000000000001e-28	110.1
AYE44820.1			5.400000000000001e-28	110.1
QGR51264.1			5.400000000000001e-28	110.1
QOC43757.1			5.400000000000001e-28	110.1
QBH98372.1			5.500000000000001e-28	110.0
AGQ39227.1			5.6000000000000005e-28	110.0
QEA85693.1			5.6000000000000005e-28	110.0
QEA90845.1			5.6000000000000005e-28	110.0
QEB40235.1			5.6000000000000005e-28	110.0
QEB42655.1			5.6000000000000005e-28	110.0
QEB50226.1			5.6000000000000005e-28	110.0
QEB60505.1			5.6000000000000005e-28	110.0
QEB62912.1			5.6000000000000005e-28	110.0
QEB65324.1			5.6000000000000005e-28	110.0
QEB67730.1			5.6000000000000005e-28	110.0
QEB70128.1			5.6000000000000005e-28	110.0
QEB72397.1			5.6000000000000005e-28	110.0
QEB74809.1			5.6000000000000005e-28	110.0
QEB77228.1			5.6000000000000005e-28	110.0
QEB79647.1			5.6000000000000005e-28	110.0
QEB83724.1			5.6000000000000005e-28	110.0
QEB84432.1			5.6000000000000005e-28	110.0
QEB86860.1			5.6000000000000005e-28	110.0
QEB97163.1			5.6000000000000005e-28	110.0
QEB99430.1			5.6000000000000005e-28	110.0
QEC04369.1			5.6000000000000005e-28	110.0
QEC08399.1			5.6000000000000005e-28	110.0
QEC09127.1			5.6000000000000005e-28	110.0
QEC11392.1			5.6000000000000005e-28	110.0
QEC13806.1			5.6000000000000005e-28	110.0
QEC16219.1			5.6000000000000005e-28	110.0
QEC18637.1			5.6000000000000005e-28	110.0
QEC21046.1			5.6000000000000005e-28	110.0
QEC23458.1			5.6000000000000005e-28	110.0
QEC28401.1			5.6000000000000005e-28	110.0
QEC30820.1			5.6000000000000005e-28	110.0
QEC33247.1			5.6000000000000005e-28	110.0
QEC35666.1			5.6000000000000005e-28	110.0
QEC38084.1			5.6000000000000005e-28	110.0
QEC58940.1			5.6000000000000005e-28	110.0
QED06654.1			5.6000000000000005e-28	110.0
APK04387.1			5.7e-28	110.0
QAZ69804.1			5.7e-28	110.0
UMU69551.1			5.7e-28	110.0
QGU34533.1			5.9e-28	109.9
QLT97601.1			5.9e-28	109.9
QLU69957.1			5.9e-28	109.9
QLU90159.1			5.9e-28	109.9
QCT10304.1			5.9e-28	109.9
ALA00153.1			6e-28	109.9
APR43620.1			6e-28	109.9
ASA05513.1			6e-28	109.9
ASB84990.1			6e-28	109.9
AWR66973.1			6e-28	109.9
AXL97781.1			6e-28	109.9
AZU65390.1			6e-28	109.9
QEL31694.1			6e-28	109.9
ASN17230.1			6.200000000000001e-28	109.9
AYZ30864.1			6.4000000000000005e-28	109.8
CDG14611.1			6.6e-28	109.8
QIR66507.1			6.6e-28	109.8
AKL01922.1			6.7e-28	109.7
AGE20547.1			6.800000000000001e-28	109.7
ASC80695.1			6.800000000000001e-28	109.7
QIB20443.1			6.800000000000001e-28	109.7
UEG33341.1			7e-28	109.7
UEG37704.1			7e-28	109.7
UEG42028.1			7e-28	109.7
QTR44866.1			7.200000000000001e-28	109.7
AAZ90326.1			7.3000000000000005e-28	109.6
ALZ57888.1			7.3000000000000005e-28	109.6
AMG17453.1			7.3000000000000005e-28	109.6
ARS05802.1			7.3000000000000005e-28	109.6
ASN31917.1			7.3000000000000005e-28	109.6
ASN35744.1			7.3000000000000005e-28	109.6
ASN42225.1			7.3000000000000005e-28	109.6
ATH90622.1			7.3000000000000005e-28	109.6
AZG54669.1			7.3000000000000005e-28	109.6
QBJ61115.1			7.3000000000000005e-28	109.6
QBQ24607.1			7.3000000000000005e-28	109.6
QDH98834.1			7.3000000000000005e-28	109.6
QGK10206.1			7.3000000000000005e-28	109.6
QHQ08969.1			7.3000000000000005e-28	109.6
QHQ12611.1			7.3000000000000005e-28	109.6
QJX83414.1			7.3000000000000005e-28	109.6
QJX88149.1			7.3000000000000005e-28	109.6
QJX90021.1			7.3000000000000005e-28	109.6
QJX94780.1			7.3000000000000005e-28	109.6
QJX99019.1			7.3000000000000005e-28	109.6
QJY04255.1			7.3000000000000005e-28	109.6
QJY08972.1			7.3000000000000005e-28	109.6
QJY12076.1			7.3000000000000005e-28	109.6
QJY17856.1			7.3000000000000005e-28	109.6
QJY19674.1			7.3000000000000005e-28	109.6
QJY25019.1			7.3000000000000005e-28	109.6
QJY30044.1			7.3000000000000005e-28	109.6
QKF35754.1			7.3000000000000005e-28	109.6
QQM57687.1			7.3000000000000005e-28	109.6
ABV18249.1			7.5e-28	109.6
AIT36775.1			7.5e-28	109.6
AIZ84663.1			7.5e-28	109.6
AKC14225.1			7.5e-28	109.6
ANE59937.1			7.5e-28	109.6
APK21293.1			7.5e-28	109.6
APL08241.1			7.5e-28	109.6
APL72361.1			7.5e-28	109.6
AQW75314.1			7.5e-28	109.6
ASL29702.1			7.5e-28	109.6
ASO85538.1			7.5e-28	109.6
ASO95092.1			7.5e-28	109.6
ATC15344.1			7.5e-28	109.6
AUY85790.1			7.5e-28	109.6
AUY94758.1			7.5e-28	109.6
AUZ08251.1			7.5e-28	109.6
AWN71147.1			7.5e-28	109.6
AXF70109.1			7.5e-28	109.6
BBQ55601.1			7.5e-28	109.6
BBS25209.1			7.5e-28	109.6
BBT23551.1			7.5e-28	109.6
QAU85688.1			7.5e-28	109.6
QCH44079.1			7.5e-28	109.6
QCH49252.1			7.5e-28	109.6
QEM48695.1			7.5e-28	109.6
QEP73160.1			7.5e-28	109.6
QEX68628.1			7.5e-28	109.6
QGL19800.1			7.5e-28	109.6
QHF81842.1			7.5e-28	109.6
QHJ62045.1			7.5e-28	109.6
QHL81241.1			7.5e-28	109.6
QHR24687.1			7.5e-28	109.6
QIH49350.1			7.5e-28	109.6
QIN55993.1			7.5e-28	109.6
QJB63213.1			7.5e-28	109.6
QJH47765.1			7.5e-28	109.6
QJS69007.1			7.5e-28	109.6
QKF28480.1			7.5e-28	109.6
QKY94270.1			7.5e-28	109.6
QLM46194.1			7.5e-28	109.6
QLN24845.1			7.5e-28	109.6
ULI23480.1			7.5e-28	109.6
ULI57863.1			7.5e-28	109.6
VEC41632.1			7.5e-28	109.6
VEE93251.1			7.5e-28	109.6
VEC64974.1			7.5e-28	109.6
QHS49351.1			7.800000000000001e-28	109.6
ATZ32787.1			7.900000000000001e-28	109.5
AMX07371.1			8.100000000000001e-28	109.5
QBG05765.1			8.2e-28	109.5
AJM75823.1			8.300000000000001e-28	109.5
QJI61741.1			8.300000000000001e-28	109.5
UBU50521.1			8.4e-28	109.4
BAK13188.1			8.4e-28	109.4
QAB28417.1			8.4e-28	109.4
QTC46398.1			8.4e-28	109.4
URL15675.1			8.4e-28	109.4
APG34546.1			8.500000000000001e-28	109.4
APJ63554.1			8.500000000000001e-28	109.4
APK90824.1			8.500000000000001e-28	109.4
AUF78068.1			8.500000000000001e-28	109.4
AWJ27372.1			8.500000000000001e-28	109.4
QCH70141.1			8.500000000000001e-28	109.4
QGU56760.1			8.500000000000001e-28	109.4
QIV72197.1			8.500000000000001e-28	109.4
QIV75264.1			8.500000000000001e-28	109.4
QJE06273.1			8.500000000000001e-28	109.4
QLM50922.1			8.500000000000001e-28	109.4
VEC49710.1			8.500000000000001e-28	109.4
AWY01049.1			8.6e-28	109.4
AWY02104.1			8.6e-28	109.4
AOT30643.1			8.6e-28	109.4
AWS63381.1			8.6e-28	109.4
AXT78919.1			8.6e-28	109.4
AXZ71335.1			8.6e-28	109.4
VEA79992.1			8.6e-28	109.4
UMU24488.1			9.200000000000001e-28	109.3
