acc	evalue_clade1	score_clade1	evalue_clade2	score_clade2
QRN02541.1			1.6e-26	105.3
QEP41098.1			1.6e-26	105.2
QYH15236.1			1.7e-26	105.2
APW46510.1			1.7e-26	105.2
QUX90651.1			1.7e-26	105.2
AVE61141.1			1.7e-26	105.2
QLY63382.1			1.8e-26	105.1
ANF58932.1			1.8e-26	105.1
AYO40399.1			1.8e-26	105.1
QDL34683.1			1.8e-26	105.1
QNQ54343.1			1.8e-26	105.1
QWA09441.1			1.8e-26	105.1
BBW75093.1			1.9e-26	105.1
AUV51564.1			1.9e-26	105.0
UAY66377.1			2e-26	105.0
BAO80182.1			2e-26	105.0
ACX90064.1			2e-26	105.0
QJI80920.1			2e-26	105.0
BCT67969.1			2e-26	104.9
QCR58907.1			2.1e-26	104.9
AOI29290.1			2.1e-26	104.9
AXZ50447.1			2.1e-26	104.9
QFH73278.1			2.1e-26	104.9
QFH82235.1			2.1e-26	104.9
QHX01816.1			2.1e-26	104.9
QSB84874.1			2.1e-26	104.9
AOR61073.1			2.1e-26	104.9
AYH12258.1			2.1e-26	104.9
AYH20974.1			2.1e-26	104.9
AYH25234.1			2.1e-26	104.9
AYH38536.1			2.1e-26	104.9
AZS58763.1			2.1e-26	104.9
QRN29866.1			2.1e-26	104.9
UPJ44650.1			2.1e-26	104.9
BAP55285.1			2.1e-26	104.9
QIP91766.1			2.4e-26	104.7
UAN57381.1			2.4e-26	104.7
ANZ85041.1			2.4e-26	104.7
ASG42241.1			2.4e-26	104.7
QDE46587.1			2.4e-26	104.7
QCP58228.1			2.6e-26	104.6
QDX99049.1			2.6e-26	104.6
UKK88705.1			2.6e-26	104.6
AWH88685.1			2.7e-26	104.6
AVL16671.1			2.8e-26	104.5
QRY00095.1			2.8e-26	104.5
UAN10825.1			2.8e-26	104.5
VEI77316.1			3e-26	104.4
UAN45870.1			3e-26	104.4
AHE73054.1			3e-26	104.4
AWS94644.1			3.1e-26	104.4
AOR63335.1			3.3e-26	104.3
QXN64119.1			3.3e-26	104.2
CAD5351201.1			3.6e-26	104.1
UAN62903.1			3.6e-26	104.1
QGJ39119.1			3.8e-26	104.0
QGJ45156.1			3.8e-26	104.0
QGJ52680.1			3.8e-26	104.0
QRQ74232.1			4e-26	104.0
AHY09817.1			4e-26	104.0
ABI58714.1			4.1e-26	103.9
ALN73008.1			4.1e-26	103.9
QQZ28095.1			4.1e-26	103.9
QLN71038.1			4.6e-26	103.8
QMI75991.1			4.6e-26	103.8
AKH36583.1			4.6e-26	103.8
AKH39343.1			4.6e-26	103.8
ABQ38928.1			4.9e-26	103.7
APS31926.1			5e-26	103.7
UMB88403.1			5e-26	103.6
UMO87407.1			5e-26	103.6
AYM92768.1			5.2e-26	103.6
QOG08196.1			5.2e-26	103.6
URG51073.1			5.3e-26	103.6
URG54796.1			5.3e-26	103.6
BCL62601.1			5.3e-26	103.6
UQQ20982.1			5.4e-26	103.5
AGP46598.1			5.6e-26	103.5
ANJ93552.1			5.6e-26	103.5
ANK01022.1			5.6e-26	103.5
UJE01746.1			5.6e-26	103.5
QIB23636.1			5.6e-26	103.5
ATM76270.1			5.9e-26	103.4
QFX88016.1			6.2e-26	103.3
UFW74779.1			6.5e-26	103.3
UCP91726.1			6.5e-26	103.3
UPJ33207.1			7e-26	103.2
QQA60218.1			7e-26	103.2
BCG11383.1			7.1e-26	103.1
QGZ60985.1			7.1e-26	103.1
ULK51621.1			7.2e-26	103.1
SMZ59071.1			7.2e-26	103.1
QHG91576.1			7.3e-26	103.1
AYN28196.1			7.6e-26	103.1
AMN43473.1			7.8e-26	103.0
QTN51688.1			8.3e-26	102.9
UPJ29938.1			8.3e-26	102.9
UPJ82843.1			8.3e-26	102.9
UPJ90635.1			8.3e-26	102.9
QDP72462.1			8.3e-26	102.9
APW37986.1			8.5e-26	102.9
QJC56548.1			8.5e-26	102.9
ATF86745.1			9.5e-26	102.7
BBI60629.1			9.6e-26	102.7
QLP35222.1			9.7e-26	102.7
VDZ52839.1			9.9e-26	102.7
BAO82468.1			9.9e-26	102.7
ATA26150.1			1.1e-25	102.5
AEA61609.1			1.1e-25	102.5
AOV13456.1			1.1e-25	102.5
AUV96711.1			1.1e-25	102.5
UNF66695.1			1.1e-25	102.5
QSD22635.1			1.2e-25	102.4
UNK28258.1			1.2e-25	102.4
UMV38812.1			1.2e-25	102.4
QJA22153.1			1.2e-25	102.4
UCP81530.1			1.3e-25	102.3
UEQ11459.1			1.3e-25	102.3
URV24071.1			1.3e-25	102.3
UCZ79390.1			1.4e-25	102.2
AJK47317.1			1.4e-25	102.1
SQJ31858.1			1.5e-25	102.1
QCB46397.1			1.6e-25	102.0
AKL35093.1			1.6e-25	102.0
ARB21583.1			1.6e-25	102.0
AUW14192.1			1.6e-25	102.0
QET47900.1			1.6e-25	102.0
QUG48225.1			1.6e-25	102.0
URR13156.1			1.6e-25	102.0
QDT41827.1			1.6e-25	102.0
UDQ75813.1			1.6e-25	102.0
QSD36512.1			1.6e-25	102.0
VDY97179.1			1.6e-25	102.0
QFI56174.1			1.6e-25	101.9
AVJ19836.1			1.7e-25	101.9
APK41852.1			1.8e-25	101.8
QMI03410.1			1.8e-25	101.8
QKK81948.1			1.9e-25	101.7
VDY81996.1			2e-25	101.7
AKK41191.1			2e-25	101.7
ALL88277.1			2e-25	101.7
AUK04505.1			2e-25	101.7
AUZ14843.1			2e-25	101.7
AWH68758.1			2e-25	101.7
BAX13088.1			2e-25	101.7
QDJ60098.1			2e-25	101.7
SMB21565.1			2.1e-25	101.6
QNM18630.1			2.1e-25	101.6
QNM24093.1			2.1e-25	101.6
QNM28783.1			2.1e-25	101.6
QNM34016.1			2.1e-25	101.6
ASD80445.1			2.2e-25	101.5
AWY54316.1			2.2e-25	101.5
QBS08707.1			2.2e-25	101.5
AMJ68572.1			2.3e-25	101.5
QGH61257.1			2.4e-25	101.4
AIU86864.1			2.4e-25	101.4
AML56373.1			2.5e-25	101.3
ADO46404.1			2.6e-25	101.3
QBR84429.1			2.7e-25	101.2
UPJ56535.1			2.9e-25	101.1
UEM39281.1			2.9e-25	101.1
AJQ95290.1			2.9e-25	101.1
BAT59288.1			2.9e-25	101.1
BBB23032.1			3.2e-25	101.0
QLW88405.1			3.2e-25	101.0
BCZ96586.1			3.5e-25	100.9
AYH42276.1			3.5e-25	100.9
UKS48212.1			3.7e-25	100.8
ATY89035.1			3.9e-25	100.7
QWC52977.1			3.9e-25	100.7
ADP10933.1			3.9e-25	100.7
QSB83681.1			4.2e-25	100.6
QSB98021.1			4.2e-25	100.6
ASI14428.1			4.2e-25	100.6
AVJ15337.1			4.2e-25	100.6
QEF66118.1			4.2e-25	100.6
QEQ76513.1			4.2e-25	100.6
QDF39228.1			4.3e-25	100.6
SQI46791.1			4.4e-25	100.5
AMQ29440.1			4.4e-25	100.5
QIP01670.1			4.5e-25	100.5
QBM25917.1			4.5e-25	100.5
ADG24149.1			4.6e-25	100.5
AEW51107.1			4.6e-25	100.5
AGN13720.1			4.6e-25	100.5
VDY54507.1			4.6e-25	100.5
AIA69184.1			4.7e-25	100.4
AIK12088.1			4.7e-25	100.4
CAG73082.1			4.7e-25	100.4
QHI85189.1			4.8e-25	100.4
QHQ24040.1			4.8e-25	100.4
QDA60726.1			5e-25	100.3
AOY91351.1			5.1e-25	100.3
AOY99079.1			5.1e-25	100.3
AOZ05501.1			5.1e-25	100.3
AVQ17665.1			5.3e-25	100.3
AIF63096.1			5.4e-25	100.3
ANM84390.1			5.4e-25	100.3
APK81886.1			5.4e-25	100.3
APK94541.1			5.4e-25	100.3
APK98988.1			5.4e-25	100.3
APL33690.1			5.4e-25	100.3
ATY25713.1			5.4e-25	100.3
AXG17262.1			5.4e-25	100.3
QAZ81774.1			5.4e-25	100.3
QAZ87520.1			5.4e-25	100.3
QBG60878.1			5.4e-25	100.3
VEC06964.1			5.4e-25	100.3
APF05666.1			5.4e-25	100.2
ANP09638.1			5.5e-25	100.2
AIX65571.1			5.6e-25	100.2
AOM72143.1			5.6e-25	100.2
AQV68983.1			5.6e-25	100.2
AWR51455.1			5.6e-25	100.2
QBA47940.1			5.6e-25	100.2
QBA53312.1			5.6e-25	100.2
QHW52427.1			5.6e-25	100.2
QKL27686.1			5.6e-25	100.2
QQX55349.1			5.6e-25	100.2
VEI63834.1			5.7e-25	100.2
UKW26829.1			5.7e-25	100.2
ANH14365.1			5.8e-25	100.2
ANH17326.1			5.8e-25	100.2
ANH20304.1			5.8e-25	100.2
APX21183.1			5.8e-25	100.2
AQL13361.1			5.8e-25	100.2
API49555.1			5.8e-25	100.2
APJ56056.1			5.8e-25	100.2
AQV53683.1			5.8e-25	100.2
ARR58335.1			5.8e-25	100.2
ATB71115.1			5.8e-25	100.2
ATC10447.1			5.8e-25	100.2
ATM82901.1			5.8e-25	100.2
ATX41011.1			5.8e-25	100.2
ATX57252.1			5.8e-25	100.2
AUO34491.1			5.8e-25	100.2
AVJ72270.1			5.8e-25	100.2
AVU58580.1			5.8e-25	100.2
AWA14814.1			5.8e-25	100.2
AWO30954.1			5.8e-25	100.2
AXZ84028.1			5.8e-25	100.2
AYL10844.1			5.8e-25	100.2
AZA01390.1			5.8e-25	100.2
AZH35894.1			5.8e-25	100.2
AZZ28718.1			5.8e-25	100.2
BBQ42575.1			5.8e-25	100.2
BBQ97863.1			5.8e-25	100.2
BBT08958.1			5.8e-25	100.2
BBT97747.1			5.8e-25	100.2
QBR64885.1			5.8e-25	100.2
QBY16516.1			5.8e-25	100.2
QCV37415.1			5.8e-25	100.2
QDK73220.1			5.8e-25	100.2
QDM86140.1			5.8e-25	100.2
QDN31753.1			5.8e-25	100.2
QEF61498.1			5.8e-25	100.2
QEH87057.1			5.8e-25	100.2
QES63972.1			5.8e-25	100.2
QEZ41528.1			5.8e-25	100.2
QID73110.1			5.8e-25	100.2
QJG09858.1			5.8e-25	100.2
QKI37839.1			5.8e-25	100.2
QKI62615.1			5.8e-25	100.2
QKI66753.1			5.8e-25	100.2
QQW38585.1			5.8e-25	100.2
QRA71890.1			5.8e-25	100.2
QRA81421.1			5.8e-25	100.2
QRA86138.1			5.8e-25	100.2
QRB03372.1			5.8e-25	100.2
QRB07411.1			5.8e-25	100.2
QRB19046.1			5.8e-25	100.2
QRB38157.1			5.8e-25	100.2
QRB61740.1			5.8e-25	100.2
ASS50826.1			5.9e-25	100.1
QYO51379.1			6.1e-25	100.1
AWM08658.1			6.1e-25	100.1
QIP08696.1			6.1e-25	100.1
QFI13520.1			6.1e-25	100.1
QFI29886.1			6.1e-25	100.1
QCD04120.1			6.3e-25	100.0
ACJ17790.1			6.3e-25	100.0
ATN66233.1			6.3e-25	100.0
QEP82317.1			6.5e-25	100.0
AYQ89265.1			6.5e-25	100.0
ASJ35995.1			6.6e-25	100.0
AGH54486.1			6.7e-25	99.9
AOU24703.1			6.7e-25	99.9
AUB68126.1			6.7e-25	99.9
AUB71099.1			6.7e-25	99.9
SFZ37920.1			6.7e-25	99.9
SNV92995.1			6.7e-25	99.9
SQG84950.1			6.7e-25	99.9
QPK15631.1			6.8e-25	99.9
QGR08551.1			6.8e-25	99.9
ABQ56394.1			7.2e-25	99.8
APJ85210.1			7.8e-25	99.7
SNV48414.1			7.8e-25	99.7
VEG91480.1			7.8e-25	99.7
QIC89398.1			8.1e-25	99.7
SFZ37852.1			8.2e-25	99.6
AAU26910.1			8.4e-25	99.6
ANN94985.1			8.4e-25	99.6
AOU03901.1			8.4e-25	99.6
AOU06861.1			8.4e-25	99.6
AOU09864.1			8.4e-25	99.6
AOU15788.1			8.4e-25	99.6
AOU18750.1			8.4e-25	99.6
AOU21744.1			8.4e-25	99.6
AOU27701.1			8.4e-25	99.6
AOU30683.1			8.4e-25	99.6
AOU33648.1			8.4e-25	99.6
AOU36612.1			8.4e-25	99.6
AOU39573.1			8.4e-25	99.6
AOU42523.1			8.4e-25	99.6
AOU45437.1			8.4e-25	99.6
AOU48450.1			8.4e-25	99.6
AOU85712.1			8.4e-25	99.6
AOU88677.1			8.4e-25	99.6
APT97925.1			8.4e-25	99.6
CAH12035.1			8.4e-25	99.6
CCD08144.1			8.4e-25	99.6
QDD16991.1			8.4e-25	99.6
QGK65951.1			8.4e-25	99.6
QOD89067.1			8.4e-25	99.6
SFZ37860.1			8.4e-25	99.6
UON46682.1			8.4e-25	99.6
VEF62455.1			8.4e-25	99.6
QQG30419.1			8.8e-25	99.5
UQP44917.1			9.1e-25	99.5
BBJ00629.1			9.7e-25	99.4
QGG10144.1			9.7e-25	99.4
AWM02356.1			9.7e-25	99.4
SNV12020.1			9.8e-25	99.4
QPL47230.1			9.8e-25	99.4
QHW22565.1			1e-24	99.3
QED75167.1			1e-24	99.3
AUT98496.1			1e-24	99.3
QNK32562.1			1e-24	99.3
AOT44600.1			1.1e-24	99.2
AVP00451.1			1.1e-24	99.2
QIN40559.1			1.1e-24	99.2
QLD38724.1			1.1e-24	99.2
AJW98604.1			1.1e-24	99.2
AHM45874.1			1.1e-24	99.2
AHM50477.1			1.1e-24	99.2
AHM54922.1			1.1e-24	99.2
AMV13571.1			1.1e-24	99.2
ANN91881.1			1.1e-24	99.2
CCD04974.1			1.1e-24	99.2
SFZ37922.1			1.1e-24	99.2
AYL53908.1			1.2e-24	99.2
AYY44594.1			1.2e-24	99.2
QIH71312.1			1.2e-24	99.1
QSF24816.1			1.2e-24	99.1
AOU14848.1			1.2e-24	99.1
QLV66496.1			1.2e-24	99.1
QLZ39344.1			1.2e-24	99.1
ALV71112.1			1.2e-24	99.0
QGQ30864.1			1.3e-24	99.0
QHQ38088.1			1.3e-24	99.0
ABB63972.1			1.4e-24	98.9
UFK39644.1			1.4e-24	98.9
AUV41563.1			1.4e-24	98.9
AWV29099.1			1.4e-24	98.9
VEB38507.1			1.4e-24	98.9
VEA70849.1			1.4e-24	98.9
QCW57483.1			1.5e-24	98.8
QDT78311.1			1.5e-24	98.8
QDU13906.1			1.5e-24	98.8
QEG15872.1			1.5e-24	98.8
AYL58965.1			1.5e-24	98.8
QNB22412.1			1.5e-24	98.8
QHE01115.1			1.5e-24	98.7
SNX60010.1			1.5e-24	98.7
ABK09061.1			1.7e-24	98.6
AQT50714.1			1.7e-24	98.6
QIY42675.1			1.7e-24	98.6
ASK01683.1			1.7e-24	98.6
UPJ70830.1			1.7e-24	98.6
SDJ73572.1			1.8e-24	98.5
QQO72726.1			1.9e-24	98.4
BBI65029.1			2e-24	98.4
UCP87762.1			2e-24	98.4
ACJ19649.1			2.1e-24	98.3
ATN85304.1			2.1e-24	98.3
EAX33106.2			2.1e-24	98.3
QSS45721.1			2.1e-24	98.3
UBO73920.1			2.2e-24	98.3
UHD47368.1			2.2e-24	98.3
QLS52753.1			2.2e-24	98.2
SHM79937.1			2.2e-24	98.2
AOW52516.1			2.3e-24	98.1
AOW53894.1			2.3e-24	98.1
AOW57808.1			2.3e-24	98.1
AOW62009.1			2.3e-24	98.1
AOW63313.1			2.3e-24	98.1
AOW67407.1			2.3e-24	98.1
CAH15087.1			2.3e-24	98.1
QLY01050.1			2.4e-24	98.1
ATX97586.1			2.6e-24	98.0
AUU28350.1			2.6e-24	98.0
AYL44381.1			2.6e-24	98.0
UQO57817.1			2.9e-24	97.9
UQO87822.1			2.9e-24	97.9
AVR02109.1			2.9e-24	97.9
UCB32765.1			2.9e-24	97.8
AVS45781.1			3e-24	97.8
SQK76912.1			3e-24	97.8
AXN86119.1			3.2e-24	97.7
QLW39033.1			3.2e-24	97.7
AXG69268.1			3.2e-24	97.7
QXO57763.1			3.2e-24	97.7
QXO76722.1			3.2e-24	97.7
AAO91155.2			3.2e-24	97.7
AML48439.1			3.2e-24	97.7
AML54447.1			3.2e-24	97.7
ARI66415.1			3.2e-24	97.7
ARK27867.1			3.2e-24	97.7
ATN68408.1			3.2e-24	97.7
ATN70337.1			3.2e-24	97.7
ATN72275.1			3.2e-24	97.7
ATN82662.1			3.2e-24	97.7
ATN84565.1			3.2e-24	97.7
AZV75059.1			3.2e-24	97.7
QCP56643.1			3.2e-24	97.7
ATZ10060.1			3.3e-24	97.6
CBA19033.1			3.3e-24	97.6
CBJ44761.1			3.3e-24	97.6
QJQ52799.1			3.3e-24	97.6
QJQ56497.1			3.3e-24	97.6
QJQ60196.1			3.3e-24	97.6
QJQ63998.1			3.3e-24	97.6
QJQ67697.1			3.3e-24	97.6
QKZ10840.1			3.3e-24	97.6
QPG14380.1			3.3e-24	97.6
QQG70807.1			3.3e-24	97.6
QSI85272.1			3.3e-24	97.6
QSI88386.1			3.3e-24	97.6
QSI91651.1			3.3e-24	97.6
UDV04226.1			3.4e-24	97.6
QAU35522.1			3.5e-24	97.6
CAO95127.1			3.7e-24	97.5
AHA68131.1			3.8e-24	97.4
CUU22313.1			3.9e-24	97.4
UAN35897.1			4e-24	97.4
QQK70562.1			4.2e-24	97.3
UIA82494.1			4.2e-24	97.3
UIA89254.1			4.2e-24	97.3
UIA91084.1			4.2e-24	97.3
UIA97637.1			4.2e-24	97.3
AXF74961.1			4.2e-24	97.3
ABX78892.1			4.2e-24	97.3
ARP01901.1			4.3e-24	97.3
QWD89173.1			4.7e-24	97.2
UDJ86916.1			4.7e-24	97.1
UDJ98373.1			4.7e-24	97.1
UDK89567.1			4.7e-24	97.1
UDK92959.1			4.7e-24	97.1
UOD73791.1			4.7e-24	97.1
AVQ93246.1			5.2e-24	97.0
AYL72954.1			5.2e-24	97.0
QDT90111.1			5.4e-24	96.9
QWM00501.1			5.5e-24	96.9
AJY52744.1			5.6e-24	96.9
UIJ70231.1			5.6e-24	96.9
QOH88656.1			5.8e-24	96.9
QBX83311.1			5.8e-24	96.8
VEB29605.1			6e-24	96.8
QXO65388.1			6e-24	96.8
QDV49961.1			6.1e-24	96.8
ATN74625.1			6.1e-24	96.8
ATN76506.1			6.1e-24	96.8
ATN78423.1			6.1e-24	96.8
ATN80356.1			6.1e-24	96.8
QLO87196.1			6.8e-24	96.6
QKF86322.1			6.8e-24	96.6
AVG14662.1			7.2e-24	96.5
QXO72848.1			7.5e-24	96.5
ABS77097.2			7.5e-24	96.5
QLQ99388.1			7.5e-24	96.5
QIZ45552.1			7.5e-24	96.5
AUR33238.1			7.7e-24	96.4
AIT62674.1			7.9e-24	96.4
ADN08337.1			8e-24	96.4
UQO10303.1			8e-24	96.4
UQO61418.1			8e-24	96.4
UQO76519.1			8e-24	96.4
UQO93754.1			8e-24	96.4
QHI37189.1			8.1e-24	96.4
UFT94239.1			8.3e-24	96.3
QND83231.1			8.3e-24	96.3
QND88462.1			8.3e-24	96.3
QXO42742.1			8.5e-24	96.3
QXO46337.1			8.5e-24	96.3
QXO50064.1			8.5e-24	96.3
QXO53925.1			8.5e-24	96.3
QXO80559.1			8.5e-24	96.3
ALG66661.2			8.6e-24	96.3
AUI68019.2			8.6e-24	96.3
ATP27600.1			8.8e-24	96.3
AKL18743.1			8.8e-24	96.3
AKL57413.1			8.8e-24	96.3
AUZ71740.1			8.8e-24	96.3
QAR63208.1			8.8e-24	96.3
QBI28217.1			8.8e-24	96.3
QBL01241.1			8.8e-24	96.3
QJT77955.1			8.8e-24	96.3
QKX84101.1			8.8e-24	96.3
QNB41872.1			8.8e-24	96.3
QNC76581.1			8.8e-24	96.3
QNC96355.1			8.8e-24	96.3
QND01502.1			8.8e-24	96.3
QND11952.1			8.8e-24	96.3
QQR35353.1			9.2e-24	96.2
QHP82262.1			9.2e-24	96.2
CEK10299.1			9.3e-24	96.2
UQY45737.1			9.3e-24	96.2
AMG71734.1			9.7e-24	96.1
QIC13948.1			9.7e-24	96.1
QIM78051.1			9.7e-24	96.1
QLB48883.1			9.7e-24	96.1
QUI27556.1			9.7e-24	96.1
QWL93257.1			9.7e-24	96.1
QWL96909.1			9.7e-24	96.1
QWM07746.1			9.7e-24	96.1
QXO39156.1			9.7e-24	96.1
VDY36445.1			9.7e-24	96.1
ALQ50147.1			9.7e-24	96.1
QSB64642.1			9.8e-24	96.1
QSB92641.1			9.8e-24	96.1
UFH68558.1			1e-23	96.0
ATF55256.1			1.1e-23	96.0
QXE15604.1			1.1e-23	96.0
AVT56868.1			1.1e-23	95.9
AVQ18151.1			1.2e-23	95.9
AVK35704.1			1.2e-23	95.8
AJY17933.1			1.2e-23	95.8
AVR22745.1			1.2e-23	95.8
UQN61461.1			1.2e-23	95.8
UQN65228.1			1.2e-23	95.8
UQO07272.1			1.2e-23	95.8
UQO26271.1			1.2e-23	95.8
UQO29421.1			1.2e-23	95.8
UQO42705.1			1.2e-23	95.8
UQP33253.1			1.2e-23	95.8
UQP67191.1			1.2e-23	95.8
QPJ68713.1			1.2e-23	95.8
QKE41294.1			1.2e-23	95.8
CEG57209.1			1.3e-23	95.7
AUT99672.1			1.3e-23	95.7
QSB74880.1			1.3e-23	95.7
QWM14923.1			1.3e-23	95.7
QWM18585.1			1.3e-23	95.7
CAG73081.1			1.3e-23	95.7
QAT72697.1			1.4e-23	95.6
AGG29581.1			1.4e-23	95.6
AZP27273.1			1.4e-23	95.6
QCY22885.1			1.4e-23	95.6
QWL85802.1			1.4e-23	95.6
SQL30630.1			1.4e-23	95.6
VEC01955.1			1.4e-23	95.6
QPI50474.1			1.4e-23	95.6
VEB40738.1			1.4e-23	95.5
QND95539.1			1.5e-23	95.4
AOZ50444.1			1.6e-23	95.4
QOR39031.1			1.6e-23	95.4
QWM11250.1			1.7e-23	95.3
UQN89220.1			1.7e-23	95.3
UQO74409.1			1.7e-23	95.3
UQP28669.1			1.7e-23	95.3
UQP38383.1			1.7e-23	95.3
BBN60158.1			1.8e-23	95.3
APF02633.1			1.8e-23	95.2
QKN79959.1			1.8e-23	95.2
QGQ68969.1			1.9e-23	95.2
ASV86720.1			1.9e-23	95.1
QOG23585.1			1.9e-23	95.1
AOL04583.1			1.9e-23	95.1
AKM43907.1			2e-23	95.1
QKF82564.1			2.1e-23	95.0
ABB24658.1			2.1e-23	95.0
ACC71253.1			2.3e-23	94.9
QQO17183.1			2.3e-23	94.9
AWQ20723.1			2.3e-23	94.9
UQO18012.1			2.4e-23	94.8
UQO84608.1			2.4e-23	94.8
QET31383.1			2.5e-23	94.7
QET41197.1			2.5e-23	94.7
ALX13291.1			2.6e-23	94.7
QGR61522.1			2.7e-23	94.6
UQP20627.1			2.7e-23	94.6
UQP88595.1			2.7e-23	94.6
QGR88513.1			2.8e-23	94.6
QXO61625.1			2.8e-23	94.6
QXO69097.1			2.8e-23	94.6
ALB72573.1			2.9e-23	94.5
AWG32655.1			3e-23	94.5
QLQ95864.1			3.1e-23	94.5
QSL25793.1			3.2e-23	94.4
QSL31598.1			3.2e-23	94.4
QSL37336.1			3.2e-23	94.4
QSL43078.1			3.2e-23	94.4
QSL48818.1			3.2e-23	94.4
QSL54547.1			3.2e-23	94.4
QSL60277.1			3.2e-23	94.4
UEQ04301.1			3.3e-23	94.4
AQU94722.1			3.4e-23	94.3
AYY59557.1			3.5e-23	94.3
UFN57452.1			3.5e-23	94.3
QKE22448.1			3.6e-23	94.2
AIR05328.1			3.7e-23	94.2
AMA58983.1			3.7e-23	94.2
QIX18276.1			4.2e-23	94.0
UJH72524.1			4.3e-23	94.0
ATG18270.1			4.4e-23	94.0
ACX90066.1			4.4e-23	93.9
AFI92572.1			4.4e-23	93.9
AYH25235.1			4.4e-23	93.9
QRN29867.1			4.4e-23	93.9
AMP91049.2			4.4e-23	93.9
SQG89675.1			4.4e-23	93.9
VEH05181.1			4.4e-23	93.9
AIO76104.1			4.7e-23	93.9
ARB90830.1			4.8e-23	93.8
ARM32744.1			4.8e-23	93.8
CBJ12426.1			4.8e-23	93.8
QIN32669.1			4.8e-23	93.8
QIN36021.1			4.8e-23	93.8
VEE02932.1			4.8e-23	93.8
QOZ08497.1			4.9e-23	93.8
QMR45662.1			5e-23	93.8
UPJ98344.1			5e-23	93.8
QEY51919.1			5.1e-23	93.7
AMP93963.1			5.1e-23	93.7
AMP96878.1			5.1e-23	93.7
QNK74869.1			5.3e-23	93.7
VTU30502.1			5.3e-23	93.7
QOH35238.1			5.6e-23	93.6
VTU22337.1			5.7e-23	93.6
UFS87845.1			5.8e-23	93.6
UOD31167.1			5.9e-23	93.5
QTO17868.1			5.9e-23	93.5
CAX53291.1			6e-23	93.5
AQQ28542.1			6.2e-23	93.5
AWC93173.1			6.2e-23	93.5
QLQ65009.1			6.2e-23	93.5
ATQ75391.1			6.2e-23	93.5
BBM05686.1			6.3e-23	93.4
AQQ33056.1			6.4e-23	93.4
AIA69183.1			7e-23	93.3
AIK12087.1			7e-23	93.3
ATY89034.1			7e-23	93.3
QWL89606.1			7.2e-23	93.3
UQO35074.1			7.2e-23	93.2
UQO48568.1			7.2e-23	93.2
UQP10467.1			7.2e-23	93.2
UCM89137.1			7.2e-23	93.2
QFS37539.1			7.4e-23	93.2
ALB56721.1			7.9e-23	93.1
QZY97798.1			8.1e-23	93.1
SNV01484.1			8.1e-23	93.1
QNK85496.1			9.1e-23	92.9
ACR29727.1			9.4e-23	92.9
AJY65384.1			9.4e-23	92.9
QGA37007.1			9.4e-23	92.9
QHE11296.1			9.4e-23	92.9
QHP90549.1			9.4e-23	92.9
QKM47927.1			9.4e-23	92.9
QKM52101.1			9.4e-23	92.9
QQM92035.1			9.4e-23	92.9
QTP33706.1			9.4e-23	92.9
QDU09751.1			9.5e-23	92.8
AOI79256.1			1e-22	92.8
SNV51595.1			1e-22	92.8
QVN18329.1			1e-22	92.7
UPK25029.1			1e-22	92.7
QJP72323.1			1.1e-22	92.6
QJW79803.1			1.1e-22	92.6
QOZ44046.1			1.2e-22	92.6
QQN33943.1			1.2e-22	92.5
BBS35262.1			1.3e-22	92.4
VBB13167.1			1.3e-22	92.4
BBM80296.1			1.3e-22	92.4
AOR69161.1			1.3e-22	92.4
AIO24451.1			1.3e-22	92.4
ALK19346.1			1.3e-22	92.4
ASE95174.1			1.3e-22	92.4
ATF76647.1			1.3e-22	92.4
QCY04101.1			1.3e-22	92.4
UIY55848.1			1.3e-22	92.4
ARQ72335.1			1.4e-22	92.3
AJX15371.1			1.4e-22	92.3
AXU96963.1			1.5e-22	92.2
QKS26282.1			1.5e-22	92.2
QFP62277.1			1.5e-22	92.2
QDT98491.1			1.6e-22	92.1
ADW75932.1			1.8e-22	91.9
AFE60621.1			1.8e-22	91.9
UNK52433.1			1.9e-22	91.9
UPJ52021.1			1.9e-22	91.8
AEN62882.1			1.9e-22	91.8
QBJ09910.1			2e-22	91.8
AYA09182.1			2.1e-22	91.7
AZP53115.1			2.1e-22	91.7
AJY12885.1			2.1e-22	91.7
AKE03099.1			2.1e-22	91.7
AYZ97857.1			2.1e-22	91.7
QRO77697.1			2.1e-22	91.7
QPK02647.1			2.4e-22	91.5
QOD64122.1			2.6e-22	91.4
ALB68674.1			2.7e-22	91.4
UOB54676.1			2.7e-22	91.4
QOY55231.1			2.7e-22	91.3
BAO36472.1			2.9e-22	91.3
QQO23037.1			2.9e-22	91.2
AXK83772.1			3e-22	91.2
QEL56755.1			3.1e-22	91.2
UCN00610.1			3.1e-22	91.1
UEH05924.1			3.2e-22	91.1
APG10588.1			3.4e-22	91.0
UEM09964.1			3.6e-22	90.9
UPT90464.1			3.6e-22	90.9
UPT93747.1			3.6e-22	90.9
QPA29031.1			3.7e-22	90.9
QTN02167.1			3.7e-22	90.9
AMO83784.1			3.7e-22	90.9
BBD09254.1			3.9e-22	90.8
QLK63060.1			4e-22	90.8
VDZ85730.1			4.2e-22	90.7
QMT60759.1			4.3e-22	90.7
QNU63584.1			4.3e-22	90.7
QGH28293.1			4.5e-22	90.6
QGH37275.1			4.5e-22	90.6
VEB36565.1			4.5e-22	90.6
ACZ12826.1			4.6e-22	90.6
QNR96932.1			4.6e-22	90.6
